subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,account_id,auto_renew_flag,churn_flag,downgrade_flag,is_trial,upgrade_flag
S-4f5eb2,2024-09-07,,Basic,12.0,228.0,2736.0,monthly,A-781cc0,False,False,False,False,False
S-7f92bd,2024-06-04,2024-08-10,Basic,24.0,456.0,5472.0,monthly,A-4f18f0,True,True,True,False,False
,2024-12-11,,Basic,,361.0,4332.0,monthly,A-c1e51e,True,False,False,False,False
S-f78a1a,2024-11-02,,Basic,3.0,57.0,,annual,A-fd7ad3,True,False,False,False,False
S-3ad221,2023-11-11,,Basic,19.0,361.0,4332.0,monthly,A-6f50ae,True,False,False,False,False
S-8b3331,2024-11-28,,,18.0,342.0,4104.0,annual,A-53f4e3,True,False,False,False,False
S-e4ce2c,2024-08-14,,Pro,24.0,1176.0,14112.0,annual,A-5ed98d,True,False,False,False,False
,,,Pro,64.0,3136.0,37632.0,monthly,A-180abf,False,False,False,False,False
S-2971ae,2024-10-13,,Enterprise,11.0,2189.0,26268.0,monthly,A-9c18c4,True,False,False,False,True
S-447189,2024-09-19,,Basic,68.0,1292.0,15504.0,monthly,A-378b99,True,False,False,False,False
S-474001,2024-12-19,,Pro,2.0,98.0,1176.0,annual,A-adc1f3,False,False,False,False,False
S-4c7591,2024-12-30,,Pro,28.0,1372.0,16464.0,monthly,A-17939a,True,False,False,False,False
S-477a57,2023-11-29,,Enterprise,59.0,11741.0,140892.0,monthly,A-ccabf0,True,False,False,False,False
S-a60299,2024-09-20,,,45.0,0.0,0.0,monthly,A-716841,True,False,False,True,False
S-f8bff8,2024-07-20,,Basic,15.0,285.0,3420.0,annual,A-71615e,True,False,False,False,False
S-8f181e,2024-12-24,,Enterprise,18.0,3582.0,42984.0,annual,A-5790f4,True,False,False,False,False
S-0ec903,2024-12-18,,Basic,25.0,475.0,5700.0,annual,A-039727,True,False,False,False,False
S-591a64,2023-08-30,,Basic,3.0,57.0,684.0,annual,A-c7e58b,True,False,False,False,False
S-3af70e,2024-11-17,,,23.0,,54924.0,annual,A-3b37d9,True,False,False,False,False
S-d44088,2024-12-21,2024-12-23,Pro,16.0,0.0,0.0,annual,A-0651a4,True,True,False,True,False
S-fb95f2,2024-10-28,,Enterprise,25.0,4975.0,59700.0,annual,A-d4ac0e,True,False,False,False,False
S-d07886,2024-07-02,,Pro,30.0,1470.0,17640.0,annual,A-0dbdc6,True,False,False,False,False
S-977d49,2024-04-11,,Enterprise,38.0,7562.0,90744.0,,A-a865bd,True,False,False,False,False
S-270e94,2024-12-21,,Basic,6.0,114.0,1368.0,annual,A-22f2df,True,False,False,False,True
S-b8ee76,2023-10-31,,Pro,6.0,294.0,,monthly,A-7f4db3,True,False,False,False,False
S-c3472f,,,Pro,36.0,1764.0,21168.0,monthly,A-038089,True,False,False,False,False
S-46dfac,,,Pro,17.0,0.0,0.0,annual,A-6dee43,True,False,False,True,False
S-eb8b81,2023-10-31,, Basic    ,64.0,1216.0,14592.0,monthly,A-1f7acb,True,False,False,False,False
S-7ea264,2024-04-10,,Enterprise,47.0,9353.0,112236.0,annual,A-10b8f2,True,False,False,False,False
S-209456,2023-07-18,,Pro,38.0,1862.0,22344.0,annual,A-95b24a,True,False,False,False,False
S-c63e51,2024-07-07,,Pro,11.0,539.0,6468.0,annual,A-cab532,True,False,False,False,False
S-40d87e,2024-05-28,,Pro,28.0,1372.0,16464.0,annual,A-f03140,True,False,False,False,False
S-2ee7ec,2024-10-24,,Basic,12.0,228.0,2736.0,monthly,A-c16101,True,False,False,False,False
S-2c11c6,2024-12-08,2024-12-28,Pro,69.0,0.0,0.0,monthly,A-76fa4d,True,True,False,True,False
S-d232ad,2024-06-10,,Pro,29.0,0.0,0.0,monthly,A-1619f8,False,False,False,True,False
S-3a28cc,2024-02-16,,Basic,33.0,627.0,7524.0,monthly,A-80eeb6,True,False,False,False,False
S-775dd1,2024-09-10,,Pro,19.0,931.0,11172.0,monthly,A-378b99,True,False,False,False,False
S-4c2f78,2024-11-24,,pro,51.0,2499.0,29988.0,monthly,A-533452,True,False,False,False,False
S-91cd9b,2024-01-31,,Pro,45.0,2205.0,26460.0,annual,A-cdf020,True,True,False,False,False
,2024-12-26,,Enterprise,1.0,0.0,0.0,monthly,A-fabe19,False,False,False,True,True
S-76c065,2024-11-14,,Enterprise,45.0,8955.0,107460.0,annual,A-716841,True,False,False,False,False
S-3cae3d,2024-12-04,,Pro,35.0,1715.0,20580.0,annual,A-ce550d,False,False,False,False,False
S-71c67c,2024-12-30,,Pro,28.0,1372.0,,,A-0f6450,True,False,False,False,False
S-fe6eb1,2024-12-09,,,27.0,5373.0,64476.0,monthly,A-2446e3,True,False,False,False,False
S-2dc99d,2024-11-04,,Basic,22.0,418.0,5016.0,monthly,A-cc102e,True,False,False,False,False
S-cd4dcd,,,Pro,33.0,1617.0,19404.0,monthly,A-cb5333,True,False,False,False,False
S-21ebb6,2024-10-27,,Enterprise,31.0,6169.0,74028.0,annual,A-0baac2,True,False,False,False,False
S-94c6a5,2024-08-22,,Pro,28.0,,16464.0,monthly,A-40de06,True,False,False,False,True
S-89c7ff,2024-10-13,,Pro,33.0,1617.0,19404.0,annual,A-2f6a32,True,False,False,False,False
S-6da42f,2024-11-30,,,25.0,1225.0,14700.0,monthly,A-039727,True,False,True,False,True
S-ec242e,2024-04-26,,ENTERPRISE,31.0,6169.0,,monthly,A-8e47ca,True,False,False,False,False
S-7003c5,2024-12-30,,Basic,5.0,95.0,1140.0,annual,A-038089,True,False,False,False,False
,2024-05-03,,Pro,29.0,0.0,0.0,,A-fdfc91,True,False,False,True,False
S-52b74f,2024-08-11,,Enterprise,7.0,1393.0,16716.0,annual,A-249769,True,False,False,False,False
S-e89b90,2024-12-12,,Pro,38.0,1862.0,22344.0,annual,A-756192,True,False,False,False,False
S-70d15d,2024-02-22,2024-03-09,Enterprise,57.0,11343.0,136116.0,monthly,A-8adedc,True,True,False,False,False
S-0d497d,2024-01-10,,Enterprise,41.0,8159.0,97908.0,annual,A-432483,True,False,False,False,False
S-14f672,2024-07-10,, Pro    ,12.0,588.0,7056.0,monthly,A-692f18,True,False,False,False,False
S-7be132,2024-10-21,,Basic,14.0,266.0,3192.0,annual,A-cea1f0,True,False,False,False,False
S-0fdcfe,,,Enterprise,36.0,7164.0,85968.0,annual,A-4c38bc,True,False,False,False,True
S-600e05,2024-04-17,,Basic,29.0,551.0,6612.0,monthly,A-600734,False,False,False,False,False
S-2b0a2d,2024-02-04,,Basic,26.0,494.0,5928.0,annual,A-c1dfe1,True,False,False,False,True
S-3a6a71,2024-04-19,,Basic,61.0,1159.0,13908.0,monthly,A-462d45,False,False,False,False,False
S-c27df9,2024-04-05,,pro,19.0,,0.0,monthly,A-6f50ae,True,False,False,True,False
S-abddce,2024-07-01,2024-11-12,ENTERPRISE,43.0,8557.0,102684.0,monthly,A-7d514c,True,True,False,False,False
S-5d0af1,2023-04-19,,Pro,17.0,833.0,9996.0,monthly,A-977ca0,False,False,False,False,False
S-a2d132,2024-11-28,,Pro,,0.0,0.0,annual,A-66224b,True,False,False,True,False
S-a610f6,2023-11-25,,Basic,56.0,1064.0,12768.0,annual,A-98a59a,False,False,False,False,False
S-60890c,2023-04-06,,Pro,21.0,,12348.0,monthly,A-ff3c73,False,False,False,False,False
S-be53ea,2024-07-28,,Pro,43.0,2107.0,25284.0,,A-526d93,True,False,False,False,False
,2024-10-21,,Enterprise,23.0,0.0,0.0,annual,A-f6b2fb,True,False,False,True,False
S-9bd0ec,2024-12-26,,Enterprise,9.0,1791.0,21492.0,annual,A-fe79a5,True,False,False,False,False
S-f36088,2024-05-24,,ENTERPRISE,43.0,0.0,0.0,annual,A-8adedc,True,False,False,True,False
,2024-07-23,,Basic,13.0,247.0,2964.0,monthly,A-7da956,False,False,False,False,False
S-7f94c2,2023-10-16,,Pro,53.0,0.0,0.0,monthly,A-9bfc9f,True,False,False,True,False
S-bff4f8,2024-11-21,,Enterprise,51.0,10149.0,121788.0,annual,A-b07346,False,False,False,False,False
S-07a006,2024-11-18,,enterprise,92.0,18308.0,219696.0,monthly,A-40906c,True,False,False,False,False
S-35a9b6,2024-10-27,,,13.0,637.0,7644.0,annual,A-c16cf7,False,False,False,False,False
S-c7190f,2024-09-08,,Pro,163.0,7987.0,95844.0,monthly,A-56962b,True,False,False,False,True
S-7dab19,2023-12-24,2024-11-04,Basic,,893.0,10716.0,annual,A-de58ca,False,True,False,False,False
S-a7ce33,2024-03-28,,,23.0,4577.0,54924.0,monthly,A-e89151,True,False,False,False,True
S-ddf5ff,2024-06-21,2024-09-29,Basic,58.0,1102.0,13224.0,monthly,A-1f559b,False,True,False,False,False
S-b262a1,2024-11-09,,,64.0,1216.0,14592.0,annual,A-180abf,True,False,False,False,False
S-db37e1,2024-10-12,,Enterprise,63.0,12537.0,150444.0,annual,A-4a267b,False,False,False,False,False
S-a67bb7,2024-09-19,,Enterprise,70.0,13930.0,167160.0,monthly,A-09316c,True,False,False,False,False
S-2ec763,2024-12-03,,Pro,35.0,1715.0,20580.0,monthly,A-068fc6,True,False,False,False,False
,2024-04-30,2024-09-06,Basic,10.0,0.0,0.0,annual,A-22d9d2,True,True,False,True,False
S-81d580,2024-07-09,,Basic,27.0,513.0,6156.0,annual,A-f03140,False,False,False,False,False
S-47cfb3,2024-12-30,,Basic,11.0,209.0,2508.0,annual,A-22f2df,True,False,False,False,False
S-d5bf88,2024-02-21,,Enterprise,52.0,10348.0,124176.0,annual,A-462d45,True,False,True,False,False
S-62b93c,2024-09-19,,,6.0,,0.0,annual,A-692f18,True,False,False,True,False
S-8bac4e,2023-12-17,,Pro,12.0,,7056.0,monthly,A-558c72,True,False,False,False,False
S-35cf1c,2024-02-17,,,49.0,931.0,11172.0,monthly,A-1b9609,True,False,False,False,False
S-820711,2024-11-05,,Enterprise,60.0,11940.0,143280.0,annual,A-71615e,False,False,False,False,False
S-304196,2024-09-02,,Basic,6.0,114.0,1368.0,monthly,A-bcf664,True,False,False,False,False
S-39e396,2024-11-29,,Basic,8.0,,1824.0,annual,A-443b7c,True,False,False,False,False
S-1e8910,2024-05-26,,Pro,5.0,0.0,0.0,monthly,A-9b9fe9,True,False,False,True,False
S-b465a7,2024-10-20,,,92.0,18308.0,219696.0,monthly,A-66224b,True,False,False,False,False
S-5163bd,2024-05-18,,Basic,33.0,627.0,7524.0,annual,A-7988d1,True,False,False,False,False
S-20d02a,2024-01-11,2024-01-16,enterprise,16.0,3184.0,38208.0,annual,A-40a557,True,True,False,False,False
S-34b845,2024-05-02,,Pro,8.0,392.0,4704.0,monthly,A-432483,True,False,False,False,False
S-12ca50,2023-06-21,,Enterprise,8.0,1592.0,19104.0,monthly,A-425e76,True,False,False,False,True
S-6dff9e,2024-11-27,,Enterprise,69.0,13731.0,164772.0,monthly,A-76fa4d,True,False,False,False,False
S-a24aa1,2024-03-07,,Pro,21.0,1029.0,12348.0,,A-c608c8,True,False,False,False,True
S-a7360b,2023-11-16,,Basic,61.0,1159.0,13908.0,annual,A-00bed1,True,False,False,False,True
S-1082f7,2023-08-21,, Basic    ,57.0,1083.0,12996.0,annual,A-c7ffc2,True,False,False,False,False
S-d747bc,2024-03-17,,Basic,35.0,665.0,7980.0,monthly,A-068fc6,True,False,False,False,True
S-4d1a78,,,basic,49.0,0.0,0.0,monthly,A-7dacce,True,False,False,True,False
S-a79d1f,2024-09-23,,Enterprise,9.0,,0.0,monthly,A-f45426,True,False,False,True,False
S-0bd442,2024-08-08,,Enterprise,38.0,7562.0,90744.0,,A-ad296b,True,False,False,False,False
S-71cefe,2024-06-19,,Basic,33.0,627.0,7524.0,annual,A-cb5333,True,False,False,False,False
S-a36a36,2024-05-01,,Pro,17.0,833.0,9996.0,annual,A-4ef964,False,False,False,False,False
S-9d505c,2024-12-14,,Basic,61.0,1159.0,13908.0,monthly,A-8bde0c,True,False,False,False,False
S-e7416c,,,Pro,16.0,784.0,9408.0,annual,A-6dee43,True,False,False,False,False
S-a7cab8,2023-12-26,,Basic,41.0,779.0,9348.0,monthly,A-94d3da,False,False,False,False,False
S-5ae105,2024-04-21,,Basic,19.0,361.0,4332.0,monthly,A-296d7c,True,False,False,False,False
S-ed9451,2024-12-17,2024-12-17,Pro,50.0,2450.0,,annual,A-bd4513,True,True,False,False,False
S-bfd04c,2024-04-03,,Basic,61.0,1159.0,13908.0,monthly,A-2e3bad,False,False,False,False,False
S-fc2742,2024-08-13,,Enterprise,11.0,2189.0,26268.0,annual,A-c9bb3e,True,False,False,False,False
S-8e9e9b,2024-09-06,,Basic,,57.0,684.0,annual,A-4e44e8,False,False,False,False,True
S-2f0291,2024-11-24,,Enterprise,27.0,5373.0,64476.0,annual,A-ba6516,True,False,False,False,False
S-74a274,2024-10-06,,Enterprise,22.0,4378.0,52536.0,monthly,A-02fac6,True,False,False,False,False
S-82848e,2024-01-18,,Enterprise,26.0,,62088.0,annual,A-bece89,True,False,False,False,False
S-6a0399,2024-09-08,2024-12-15,,12.0,2388.0,,monthly,A-df1e44,True,True,True,False,False
S-29597a,2024-10-17,,Enterprise,27.0,,64476.0,annual,A-0532a9,False,False,False,False,False
S-4c8ab8,2024-12-26,,Pro,40.0,1960.0,23520.0,monthly,A-39ddf4,True,False,False,False,False
S-0638dc,2024-04-07,,Enterprise,40.0,7960.0,95520.0,annual,A-9779ad,True,False,False,False,False
S-2557d9,,,Enterprise,10.0,1990.0,23880.0,monthly,A-692f18,True,False,False,False,True
S-bd1ee1,2024-12-18,,,37.0,7363.0,88356.0,monthly,A-bd4708,True,False,False,False,False
S-ee3466,2024-02-13,,Enterprise,17.0,0.0,0.0,monthly,A-7d514c,True,False,False,True,True
S-477317,2024-01-01,,Enterprise,70.0,13930.0,167160.0,annual,A-d5a319,True,False,False,False,True
S-5bb13f,2024-01-10,,Enterprise,15.0,2985.0,35820.0,monthly,A-089363,False,False,False,False,False
S-6ee6c9,2024-10-19,,Pro,53.0,2597.0,31164.0,annual,A-396e5f,True,False,False,False,False
S-4a2fc6,2023-08-05,,Basic,47.0,0.0,0.0,annual,A-10b8f2,True,False,False,True,False
S-e768c6,2023-07-08,,Basic,,418.0,5016.0,annual,A-9289f6,True,False,False,False,False
S-5cce27,2024-09-01,, Basic    ,22.0,418.0,5016.0,annual,A-d42431,True,False,False,False,False
S-8707e7,2024-12-31,,Basic,14.0,266.0,3192.0,,A-17939a,True,False,False,False,False
S-2ff0ab,2024-05-11,,Basic,17.0,323.0,3876.0,monthly,A-712f1c,True,False,False,False,True
S-5b58b1,,,Pro,24.0,1176.0,14112.0,annual,A-87aa7b,True,False,False,False,False
S-0ba1fe,2024-01-15,,,46.0,9154.0,109848.0,monthly,A-5a184f,True,False,True,False,False
S-c58d66,2024-11-06,,Basic,3.0,57.0,684.0,monthly,A-42b791,True,False,False,False,False
,2024-10-16,,,14.0,2786.0,33432.0,annual,A-3d957b,False,False,False,False,False
S-235670,2024-12-15,,Enterprise,33.0,6567.0,78804.0,monthly,A-3a7284,True,False,True,False,False
S-98126d,2024-09-09,,Basic,12.0,228.0,2736.0,monthly,A-8145a0,True,False,False,False,False
S-ebfbbe,,,,,152.0,1824.0,monthly,A-00cac8,True,False,False,False,False
S-7a55d9,2024-01-03,,,46.0,,10488.0,monthly,A-7e0a10,True,False,False,False,False
S-6ce221,2024-10-10,2024-12-03,Basic,9.0,171.0,2052.0,annual,A-65aeb5,True,True,False,False,False
S-4cff80,,,,16.0,0.0,0.0,monthly,A-f97b9a,True,False,False,True,False
S-7e2e5c,,,Basic,7.0,133.0,1596.0,monthly,A-7df7a7,False,False,False,False,False
S-af8f54,2024-11-28, 2024-12-26    ,enterprise,9.0,1791.0,21492.0,monthly,A-712426,True,True,False,False,False
S-b152d6,2024-12-25,,Pro,7.0,343.0,4116.0,monthly,A-c16101,True,False,False,False,False
S-276555,2024-01-26,,Pro,36.0,1764.0,21168.0,annual,A-d792a6,True,False,False,False,False
S-fcd20b,2024-07-07,,Pro,,784.0,9408.0,annual,A-157070,True,False,False,False,False
S-41bb1b,2024-08-17,,Basic,31.0,589.0,7068.0,annual,A-993085,True,False,False,False,False
S-0c63de,2024-12-31,,Pro,18.0,882.0,10584.0,annual,A-592832,False,False,False,False,False
S-658f5f,2024-05-27,,Pro,45.0,2205.0,26460.0,monthly,A-716841,True,False,False,False,False
S-4994d6,2024-08-26,,Basic,44.0,836.0,10032.0,annual,A-5a3eb9,True,False,True,False,False
S-3a897f,2024-10-10,,Pro,93.0,4557.0,54684.0,annual,A-53f4e3,True,False,False,False,False
S-afa2a9,2024-07-26,,ENTERPRISE,24.0,4776.0,57312.0,annual,A-4f18f0,True,False,False,False,False
S-998ec2,2024-04-17,,Basic,5.0,95.0,1140.0,annual,A-f446b6,True,False,False,False,False
S-d19797,2024-11-10,,Basic,1.0,19.0,228.0,monthly,A-fd7ad3,True,False,False,False,False
S-40e528,2024-11-19,,Enterprise,19.0,0.0,0.0,annual,A-a0ca4e,True,False,False,True,False
S-5c4b5d,2024-12-19,,Pro,8.0,392.0,4704.0,,A-4bfa33,True,False,False,False,False
S-89c6dc,2024-06-29,,Pro,24.0,1176.0,14112.0,annual,A-55f257,True,False,False,False,True
S-4291f7,2024-11-19,,Enterprise,70.0,13930.0,167160.0,monthly,A-afa505,False,False,False,False,True
S-151fce,2023-12-11,,Basic,27.0,,6156.0,annual,A-f03140,False,False,False,False,False
S-dfaf24,2024-12-15,2024-12-21,Basic,27.0,513.0,,annual,A-970c97,False,True,False,False,False
S-1dfa14,2024-11-19,,Enterprise,16.0,3184.0,38208.0,annual,A-d3c88e,False,False,False,False,False
S-f9e2ca,2024-06-10,,Enterprise,23.0,4577.0,54924.0,annual,A-151c9a,True,False,False,False,False
S-294fb2,2023-07-26,, Enterprise    ,49.0,9751.0,117012.0,annual,A-bb2f49,True,False,False,False,False
S-673c51,2024-09-14,,Enterprise,9.0,1791.0,21492.0,monthly,A-b7ef83,False,False,False,False,False
S-c2b60b,2024-10-20,,Basic,1.0,19.0,,annual,A-5a184f,True,False,False,False,False
S-2756ac,2024-03-08,,Enterprise,39.0,0.0,0.0,monthly,A-df1e44,True,False,False,True,False
,2024-07-07,,Pro,32.0,,18816.0,monthly,A-9f9299,True,False,False,False,False
S-f2be88,2024-09-07,,Enterprise,93.0,18507.0,222084.0,monthly,A-5c046d,True,False,False,False,False
S-461334,2024-05-06,,Basic,11.0,209.0,2508.0,annual,A-a0ca4e,True,False,False,False,False
S-23dcff,2024-10-05,,Enterprise,54.0,10746.0,128952.0,monthly,A-aa9511,True,False,False,False,False
,2024-11-17,,Pro,69.0,3381.0,40572.0,monthly,A-bb1486,True,False,False,False,False
S-28e491,2024-09-28,,Pro,30.0,0.0,0.0,annual,A-337bc1,True,False,True,True,False
S-e32bf8,2024-06-05,, Enterprise    ,8.0,1592.0,19104.0,annual,A-3ce5b8,True,False,False,False,False
S-09251c,2024-07-17,2024-10-30,Enterprise,16.0,3184.0,38208.0,monthly,A-8adedc,True,True,False,False,False
S-9a7851,2024-12-27,2024-12-28,Pro,36.0,1764.0,21168.0,annual,A-4c38bc,True,True,False,False,False
S-ef398a,2024-05-29,,ENTERPRISE,40.0,7960.0,95520.0,annual,A-b44e3e,True,False,False,False,False
S-e3b379,2024-02-08,,Basic,13.0,247.0,2964.0,monthly,A-1f559b,True,False,True,False,False
S-dbf124,2024-07-25,,Basic,107.0,18497.0,206620.0,monthly,A-659280,True,False,False,False,False
S-df3e3d,2024-11-26,,Enterprise,13.0,0.0,0.0,annual,A-44dc83,True,False,False,True,False
S-57f1a7,2024-11-06,,Enterprise,,2189.0,,,A-2789e3,True,False,False,False,False
S-991f61,2024-10-18,,Basic,18.0,342.0,4104.0,monthly,A-5247b3,True,False,False,False,False
S-8fb49f,2024-05-20,,Enterprise,20.0,3980.0,47760.0,monthly,A-8e47ca,True,False,False,False,False
S-450fa9,,2024-12-25,Basic,20.0,380.0,,monthly,A-186a44,False,True,False,False,False
S-2d04a6,2024-10-04,,Basic,8.0,,1824.0,monthly,A-fda07f,True,False,False,False,True
S-7c47af,2024-10-25,,Basic,18.0,342.0,4104.0,annual,A-396e5f,True,False,False,False,False
S-fb9972,2024-12-31,,Pro,45.0,2205.0,26460.0,annual,A-0158bb,True,False,False,False,True
S-804fb3,2024-12-26,,Basic,71.0,1349.0,16188.0,monthly,A-b7724f,True,False,False,False,False
,2024-02-28,,Basic,56.0,1064.0,12768.0,annual,A-05f0e5,True,False,False,False,False
S-a8bed8,2024-08-28,,Basic,17.0,323.0,3876.0,annual,A-9badbd,True,False,False,False,False
S-049667,2024-07-03,,Basic,28.0,532.0,6384.0,annual,A-ac14bb,True,False,False,False,True
S-9a952b,,,,5.0,0.0,0.0,monthly,A-bcf664,True,False,False,True,False
S-ac462f,2024-12-03,,Basic,47.0,0.0,0.0,monthly,A-313be3,True,False,False,True,False
S-ff582b,2023-12-29,,Enterprise,13.0,2587.0,,monthly,A-3b5cd1,True,False,False,False,False
S-05555d,2024-07-20,,Enterprise,16.0,3184.0,38208.0,annual,A-4437e4,True,False,False,False,True
,2024-11-04,,Pro,14.0,686.0,8232.0,annual,A-970c97,False,False,False,False,False
S-a30f36,2024-10-03,,Pro,15.0,735.0,8820.0,,A-dcc2f0,True,False,False,False,False
,2024-04-13,,Pro,25.0,1225.0,14700.0,monthly,A-098560,False,False,False,False,False
S-9f123c,2024-07-30,,Enterprise,11.0,0.0,0.0,annual,A-9c18c4,True,False,False,True,False
S-694aa7,2024-09-18,,Basic,98.0,1862.0,22344.0,,A-779e4e,True,False,False,False,False
S-b72911,2024-07-29,,Basic,12.0,228.0,2736.0,monthly,A-7c83a1,False,False,False,False,False
S-1d5f4e,2024-12-11,2024-12-15,Pro,13.0,637.0,7644.0,,A-ab438f,False,True,False,False,False
S-dd85c4,2024-02-26,2024-07-18,Enterprise,31.0,6169.0,74028.0,monthly,A-65c341,True,True,False,False,False
S-cdcf4a,2024-11-08,,Enterprise,,3184.0,38208.0,annual,A-22d9d2,False,False,False,False,False
S-c8fedf,2024-11-01,,Enterprise,58.0,11542.0,,monthly,A-fd9422,True,False,False,False,False
S-fa8c75,2024-07-08,,,18.0,882.0,10584.0,monthly,A-43a9e3,True,False,False,False,False
,2024-12-09,,Basic,,513.0,6156.0,annual,A-6a7c9d,True,False,False,False,False
S-58c146,2024-06-21,,Basic,41.0,779.0,9348.0,annual,A-e3bd71,False,False,False,False,False
,2024-09-21,, Basic    ,45.0,0.0,0.0,annual,A-af0cd2,True,False,False,True,False
S-d3ecc2,2024-10-19,,Enterprise,10.0,1990.0,23880.0,monthly,A-9123ac,True,False,False,False,False
S-7252b5,2024-09-25,,Pro,16.0,,9408.0,monthly,A-5247b3,True,False,False,False,False
S-da0c62,2024-07-02,,Enterprise,21.0,,0.0,monthly,A-d4ac0e,True,False,False,True,False
S-e2a10c,2024-12-24,,Basic,18.0,342.0,4104.0,annual,A-118d55,True,False,True,False,True
S-e8a2fa,2024-12-26,,Basic,10.0,0.0,0.0,annual,A-bf7919,True,False,False,True,False
S-198dbe,,,Pro,148.0,7252.0,87024.0,monthly,A-18793f,True,False,False,False,False
S-4a8ce0,2024-01-21,,Basic,6.0,114.0,1368.0,monthly,A-5a184f,True,False,False,False,False
,2024-03-23,,Enterprise,20.0,0.0,0.0,monthly,A-32728c,True,False,False,True,False
S-afed2d,2024-05-30,2024-12-12,Pro,11.0,539.0,6468.0,annual,A-726cfa,True,True,False,False,False
S-22e21a,2024-09-18,,Enterprise,38.0,7562.0,,annual,A-ad296b,True,False,False,False,False
S-a2da20,2024-11-13,,Enterprise,32.0,6368.0,76416.0,monthly,A-ac9111,True,False,False,False,False
S-342037,2024-04-05,,Enterprise,23.0,4577.0,54924.0,annual,A-bb3bd4,True,False,False,False,True
S-e7c172,2024-03-12,,Basic,22.0,418.0,5016.0,monthly,A-6a4e2d,True,False,False,False,False
,2024-12-08,,Pro,11.0,539.0,6468.0,annual,A-78f02b,True,False,False,False,True
S-3c87b4,2024-12-10,,Pro,41.0,2009.0,24108.0,monthly,A-2ebb4b,True,False,False,False,False
S-4522a0,2024-07-16,,Basic,18.0,0.0,,annual,A-0aaf6e,False,False,False,True,False
S-628884,2024-08-03,,Basic,19.0,361.0,,annual,A-f3ff05,True,False,False,False,False
,2024-12-07,,Enterprise,38.0,7562.0,90744.0,monthly,A-6965e1,False,False,False,False,False
,2024-04-12,,Basic,12.0,228.0,2736.0,annual,A-6da850,True,False,False,False,False
S-58a7c0,2024-12-24,,Enterprise,148.0,0.0,0.0,monthly,A-18793f,True,False,False,True,False
S-4d8612,2023-09-10,,Enterprise,16.0,0.0,0.0,monthly,A-f97b9a,False,False,False,True,False
S-eadebb,2024-08-23,,Pro,24.0,1176.0,14112.0,annual,A-87aa7b,True,False,False,False,False
S-f61f42,2024-05-17,,Enterprise,20.0,3980.0,47760.0,monthly,A-72799b,True,False,False,False,False
