,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
4829,U-22ac98,S-e5909f,2024-06-29,feature_29,10.0,2010.0,3.0,False
4830,U-73e0ef,S-8e5fd4,2023-03-07,feature_19,8.0,4688.0,1.0,False
4831,U-6baf61,S-101401,2024-08-10,feature_31,8.0,128.0,0.0,False
4832,U-13afb7,,2024-11-11,,8.0,208.0,2.0,False
4833,U-183afb,S-1da72c,2023-07-12,feature_20,11.0,5632.0,0.0,False
4834,,S-574b52,2023-08-07,feature_14,12.0,3828.0,2.0,
4835,U-a1f265,S-a54381,2023-05-13,feature_7,16.0,784.0,0.0,False
4836,U-dd6dae,S-8bc290,2024-01-05,feature_5,8.0,408.0,0.0,False
4837,U-e97c60,,2023-10-29,feature_26,3.0,,2.0,True
4838,U-1fb4bc,S-e64c2b,2023-01-13,feature_19,4.0,472.0,0.0,False
4839,,S-a94f54,2023-05-05,feature_16,9.0,3141.0,1.0,False
4840,U-59699F,S-9c735f,,feature_30,10.0,5890.0,,False
4841,U-ab8104,S-326577,2023-05-17,feature_4,9.0,4392.0,4.0,False
4842,U-78a5ee,S-0a28cd,2024-12-02,feature_9,9.0,2178.0,1.0,False
4843,,S-7077ab,2024-01-01,feature_28,14.0,6720.0,4.0,False
4844,U-95fbf5,S-5c8af8,2024-11-03,feature_6,11.0,5555.0,0.0,False
4845,U-cbd28a,S-8bb388,,feature_34,6.0,3462.0,0.0,False
4846,U-51ca00,S-67c131,2024-07-21,feature_32,17.0,9724.0,1.0,False
4847,U-b15867,S-e6513c,2024-05-17,feature_28,15.0,7380.0,2.0,
4848,U-d61ef7,S-d64a4e,2024-01-15,feature_5,10.0,2270.0,0.0,False
4849,U-372801,S-9917a2,2024-05-06,feature_30,9.0,747.0,0.0,False
4850,U-12cb3a,S-cafa84,2023-08-07,feature_39,14.0,7756.0,0.0,False
4851,U-26cdf8,S-37d13a,2024-06-29,feature_37,5.0,1165.0,0.0,False
4852,U-df77f0,S-2b58a7,2024-10-20,,14.0,,0.0,False
4853,U-2136b7,S-90a2c8,2024-06-02,feature_31,11.0,2585.0,0.0,True
4854,,S-17cfc4,2023-10-09,feature_24,8.0,992.0,1.0,True
4855,U-087661,S-db3e30,2023-09-16,feature_21,14.0,4956.0,2.0,False
4856,U-f1dfaa,,2024-02-24,feature_33,16.0,1456.0,2.0,
4857,U-7789f9,S-374511,2023-08-17,feature_18,7.0,847.0,0.0,False
4858,,S-3fbf9e,,feature_2,9.0,4635.0,0.0,False
4859,U-798ceb,S-c288ef,2024-11-04,feature_26,9.0,2916.0,0.0,False
4860,U-f89a2d,S-d01053,2023-09-11,feature_7,11.0,,,False
4861,,S-2a73e2,2023-11-23,feature_33,9.0,3096.0,1.0,False
4862,U-477266,S-08f8d3,2024-08-05,feature_7,8.0,4456.0,0.0,False
4863, U-99e76a    ,S-3128b4, 2023-09-02    ,feature_26,8.0,1184.0,4.0,False
4864,U-cc6da5,S-93fab3,2024-01-06,feature_18,11.0,3498.0,0.0,True
4865,U-250e77,S-10bf4d,2023-07-15,feature_16,12.0,2304.0,0.0,False
4866,U-FD0B3D,,,feature_37,,2952.0,0.0,False
4867,U-56c27a,S-a2da20,2023-02-01,feature_27,5.0,1190.0,,False
4868,,S-b93c11,2023-11-18,feature_27,9.0,4248.0,0.0,False
4869,,S-2923fc,2023-05-24,feature_4,17.0,8228.0,3.0,False
4870,U-f8efd9,S-d619ad,2023-12-30,feature_13,10.0,4740.0,0.0,False
4871,U-f6d2a9,S-14a685,2024-11-03,feature_18,,1560.0,0.0,False
4872,U-2d8b8e,S-b4212b,2024-12-04,feature_23,8.0,2976.0,0.0,
4873,U-7c1789,S-1fddda,2023-12-11,,,3984.0,0.0,False
4874,U-964ece,S-aad754,2023-10-17,feature_3,10.0,4650.0,1.0,True
4875,U-2e9e9d,S-59edf9,2024-12-26,feature_38,6.0,2568.0,0.0,False
4876,,S-0d8293,2024-04-24,feature_33,5.0,2715.0,2.0,False
4877,U-3784ff,S-c92099,2024-08-24,,8.0,1144.0,0.0,True
4878,U-cc20c3,S-fc44ed,2023-02-02,feature_3,7.0,3297.0,0.0,False
4879,U-617a61,S-ccf11b,2024-11-26,,6.0,1728.0,0.0,False
4880,U-01549f,S-3edc14,2024-09-25,feature_20,6.0,3066.0,1.0,True
4881,U-557d78,,2023-05-08,feature_12,10.0,3070.0,,False
4882,U-ca0abc,S-215e9c,2023-04-19,feature_29,7.0,2660.0,,False
4883,U-44ac3c,S-da2f0b,2024-07-04,feature_1,7.0,2037.0,0.0,False
4884,U-047340,S-f0972b,2023-01-24,,,5700.0,0.0,False
4885,U-097e3f,S-c99814,2024-02-23,feature_31,,792.0,0.0,
4886,U-5c9112,S-ae7a5d,2024-03-04,feature_17,11.0,3124.0,1.0,False
4887,U-5bf581,S-b35b20,2024-03-19,feature_9,9.0,2736.0,3.0,False
4888,U-bb2e10,S-cbfd83,2024-05-24,feature_4,10.0,2690.0,0.0,False
4889,U-f5485d,S-5f4afc,2024-07-15,feature_27,11.0,5346.0,0.0,False
4890,U-591bdc,S-023f3c,2023-04-28,feature_2,15.0,1875.0,0.0,False
4891,U-3b6501,S-20f1bd,2024-04-19,feature_30,8.0,152.0,1.0,False
4892,U-b23e6e,S-70d15d,2023-09-06,feature_11,14.0,4746.0,0.0,
4893,U-b78b75,S-196dc6,2023-02-18,feature_19,10.0,3050.0,0.0,False
4894,U-ace8d6,,2023-01-30,feature_30,11.0,2805.0,0.0,False
4895,U-185be2,S-3df0c3,2023-11-12,feature_25,,2190.0,0.0,False
4896,U-c90d4c,S-f3f2bd,2024-08-02,feature_40,4.0,1996.0,1.0,False
4897,,,2024-09-07,feature_4,10.0,2230.0,0.0,False
4898,U-951dbf,S-c9b181,2023-09-25,feature_15,11.0,5830.0,,False
4899,U-fcd8b3,S-c3cb12,2024-04-20,feature_29,9.0,4653.0,0.0,False
4900,U-9b918f,S-3d2ebb,,feature_10,15.0,4080.0,0.0,False
4901,U-dd89ce,S-865af3,2024-08-10,feature_11,10.0,2950.0,0.0,False
4902,U-4cc2ec,,2023-01-23,feature_19,9.0,4905.0,,
4903,U-074d65,,2023-04-18,feature_13,,780.0,0.0,False
4904,U-71f68d,S-6904e6,2024-06-07,,8.0,2400.0,,False
4905,U-e9f09c,S-c2b60b,,feature_16,8.0,,0.0,False
4906,U-d5b51e,S-085f96,2024-01-01,feature_25,11.0,,0.0,False
4907,U-cc1235,S-0c03b0,2024-06-06,feature_8,12.0,2100.0,0.0,False
4908,U-04cd43,S-8def89,2024-01-12,feature_39,10.0,870.0,0.0,False
4909,U-305cd3,S-bd1912,2023-02-28,feature_2,,1792.0,1.0,
4910,U-739263,S-ce0d60,2023-09-05,feature_30,11.0,3102.0,0.0,False
4911,U-bfabdd,S-936e80,2023-06-08,feature_23,12.0,4740.0,1.0,False
4912,U-839db8,S-480226,2023-10-31,feature_2,10.0,3430.0,0.0,False
4913,U-59bf68,S-688851,2024-01-25,feature_9,9.0,2943.0,0.0,True
4914,U-1c7a4c,S-9b12da,2024-10-26,feature_10,13.0,2795.0,0.0,False
4915,U-eed0d4,S-6f6fca,2023-03-16,feature_22,9.0,2421.0,0.0,False
4916,U-09fa5f,S-8e6903,2024-10-14,feature_5,14.0,1694.0,2.0,False
4917,U-7d214b,S-0dd555,2023-01-28,feature_9,11.0,363.0,1.0,False
4918,U-8c3255,S-140813,2023-01-12,feature_32,7.0,763.0,0.0,False
4919,U-A1847D,S-1883dc,,feature_38,15.0,3195.0,,
4920,,S-a14f63,2023-02-03,feature_24,7.0,952.0,0.0,False
4921,U-8150b5,S-eafea7,,feature_20,9.0,2484.0,0.0,False
4922,,S-caec41,2024-10-24,feature_28,8.0,3624.0,0.0,False
4923,,S-151fce,2024-01-10,feature_13,11.0,6358.0,0.0,False
4924,,S-8856af,2024-11-16,feature_9,8.0,2624.0,0.0,False
4925,,S-941e0f,2023-05-03,feature_8,9.0,3816.0,2.0,False
4926,U-aa354c,S-7b01d4,2024-12-02,feature_21,5.0,2945.0,0.0,False
4927,U-1aa433,S-e7fe6f,2023-10-04,feature_10,8.0,3424.0,0.0,False
4928,U-9f7bcb,S-22365f,2024-06-30,feature_18,9.0,,0.0,False
4929,U-1c3b9a,S-38b3b4,2023-08-03,feature_29,,3619.0,0.0,False
4930,U-2c3161,S-964542,2023-06-07,feature_26,6.0,3282.0,1.0,False
4931,U-6ee707,S-90d405,2024-10-18,feature_40,10.0,3820.0,1.0,True
4932,,,2024-06-30,feature_7,10.0,2810.0,0.0,False
4933,U-d5eabd,S-f4e174,2024-11-03,,,444.0,0.0,False
4934,U-ff6f43,S-68b261,2023-07-16,,17.0,3468.0,0.0,False
4935,U-9457f3,S-28a4b7,2024-07-22,,7.0,1680.0,0.0,False
4936,U-51A6B4,S-38eb77, 2024-06-07    ,feature_4,,2376.0,1.0,
4937,U-27b89a,S-dacc80,2024-10-22,feature_11,14.0,7350.0,0.0,False
4938,U-2b8f45,S-6b144c,2023-01-31,feature_22,12.0,396.0,2.0,True
4939,U-3e11a8,S-911b0a,2023-11-20,feature_3,10.0,5140.0,0.0,False
4940,U-8091F7,S-38c5fd,2023-04-01,feature_38,6.0,2796.0,0.0,False
4941,U-3C5BFC,S-c033fa, 2024-01-05    ,feature_17,8.0,2448.0,0.0,False
4942,U-c653e8,S-e9e03c,2024-01-02,feature_12,6.0,1752.0,1.0,False
4943,U-c95105,S-2cf162,2024-05-19,feature_32,11.0,5489.0,0.0,False
4944,U-8942c9,S-f61f42,2023-10-20,feature_18,3.0,1752.0,2.0,False
4945,U-64e793,S-549438,2023-09-28,feature_38,11.0,2816.0,0.0,False
4946,,S-24ae40,2023-11-10,feature_28,7.0,2058.0,1.0,False
4947,U-5e91d7,S-f80ef5, 2023-02-19    ,feature_28,10.0,130.0,0.0,
4948,U-52F481,S-8f4f5b, 2024-08-04    ,feature_35,13.0,6864.0,0.0,False
4949,U-bec7f1,S-4a8fda,2024-02-04,feature_20,8.0,4512.0,0.0,
4950,U-74bf06,S-109e0c,2023-05-09,feature_30,16.0,6032.0,0.0,
4951,U-9F0FCD,S-965b1c, 2023-08-01    ,feature_32,8.0,3824.0,0.0,False
4952,U-0ab1fb,S-e56037,2023-08-22,feature_36,8.0,2920.0,0.0,False
4953,U-4aec1f,,2024-10-30,feature_25,13.0,338.0,0.0,False
4954,U-668157,S-00ab51,2023-04-14,feature_9,,1806.0,0.0,True
4955,U-beb2f7,S-af41f0,2023-09-18,feature_2,6.0,2904.0,2.0,False
4956,U-e9143b,S-307e49,2024-01-05,feature_17,15.0,5505.0,2.0,False
4957,U-978e98,S-cd8a6a,2024-09-09,feature_28,8.0,392.0,1.0,
4958,U-c1c17e,S-14c8b9,2024-03-20,feature_4,11.0,6512.0,1.0,False
4959,U-1847aa,S-4d30ba,2023-05-25,feature_17,14.0,6776.0,2.0,False
4960,U-ae2ea2,S-f12a54,2024-03-26,feature_37,12.0,1812.0,0.0,False
4961,,S-ed2bb5,,feature_24,12.0,1332.0,0.0,False
4962,U-2eee7a,S-84c44b,2023-10-31,feature_13,10.0,1320.0,,False
4963,U-64220d,S-526874,2023-02-28,feature_14,12.0,1668.0,,False
4964,U-51b0f4,S-8eab5b,2023-03-02,feature_15,8.0,2472.0,0.0,
4965,U-e5ca9a,S-e3b379, 2024-11-21    ,feature_39,12.0,,0.0,False
4966,U-54f228,S-f1ffee,2023-09-22,feature_18,16.0,2608.0,1.0,False
4967,U-2570da,S-1df679,2024-07-24,,11.0,,0.0,False
4968,U-da4aaa,S-f42cc4,2024-12-03,feature_16,11.0,4862.0,2.0,False
4969,U-8bea95,S-795878,2024-05-26,feature_38,13.0,3575.0,0.0,False
4970,U-e315e0,S-1ade0b,,feature_17,9.0,3141.0,0.0,False
4971,U-f1d46a,,2024-09-11,feature_23,7.0,2569.0,1.0,False
4972,,S-c1f160,2024-06-03,,10.0,1820.0,0.0,False
4973,,S-6bdda7,2023-07-17,feature_7,11.0,5599.0,0.0,True
4974,U-2a54a6,S-93ce26,2024-11-28,feature_10,7.0,3178.0,1.0,False
4975,U-ce4d4e,S-e63c67,2024-06-25,feature_15,10.0,1400.0,0.0,True
4976,U-0c3464,,,feature_18,7.0,203.0,2.0,False
4977,U-55f635,S-3199cf,2023-08-07,feature_39,11.0,2398.0,0.0,
4978,U-89fedb,S-ec58ac,2024-11-12,feature_9,4.0,1968.0,2.0,False
4979,U-efec4a,S-9f479f,2023-04-15,feature_30,11.0,4653.0,2.0,False
4980,U-ef1e03,S-9d8525,2024-12-28,feature_2,9.0,2592.0,0.0,False
4981,U-0a4381,S-321498,2023-10-12,feature_25,9.0,3141.0,0.0,False
4982,,S-a46dd4,2023-04-12,feature_6,15.0,2580.0,0.0,False
4983,U-659f21,S-1e5fd7,,feature_15,11.0,5731.0,0.0,False
4984,U-099eb7,S-b0ed51,2023-05-06,feature_2,14.0,5082.0,3.0,False
4985, U-c9a70d    ,S-b9fc6c,2023-05-20,feature_9,8.0,4392.0,0.0,True
4986,U-c618af,S-e0a991,2023-06-15,feature_3,11.0,5423.0,0.0,False
4987,U-1a534d,S-ed7a72,2024-11-26,feature_22,7.0,2590.0,1.0,False
4988,U-c59b64,S-43b137,2024-06-22,feature_9,8.0,3656.0,0.0,False
4989,U-26a617,S-a113a2,,feature_31,10.0,2840.0,2.0,False
4990,U-84fd57,S-0ab4e8,2023-07-31,feature_40,8.0,1760.0,0.0,
4991,U-A8E739,,2024-12-16,,10.0,2270.0,0.0,False
4992,,S-3cae3d,2024-10-16,feature_30,8.0,1624.0,1.0,False
4993,U-bf93e5,S-79ba6e,2024-03-27,feature_34,8.0,1808.0,1.0,True
4994,U-f65ca5,S-329803,2024-03-04,feature_38,15.0,2940.0,0.0,False
4995,U-ee292a,S-a575f5,,feature_8,13.0,611.0,2.0,False
4996,U-82796D,S-57cd05,2023-05-22,feature_25,7.0,42.0,3.0,False
4997,U-f3f5f5,S-23dab0,2024-03-27,feature_11,12.0,888.0,3.0,False
4998,U-15eb8a,S-21bd25,2023-07-18,feature_17,6.0,3234.0,0.0,False
4999,U-b0ac5c,,,feature_25,15.0,5340.0,0.0,False
5000,U-30be5f,S-80af53,2024-05-23,feature_5,14.0,5236.0,0.0,True
5001,U-98c08f,,2024-05-02,feature_16,14.0,1666.0,0.0,False
5002,U-64Baa4,S-6732ff,2023-12-31,feature_12,,99.0,1.0,False
5003,U-7e75ac,S-d1fb2e,2024-08-04,feature_36,5.0,1020.0,0.0,False
5004,U-024e12,S-826424,,feature_30,3.0,696.0,0.0,False
5005,U-2d4511,S-0a15fa,2024-11-12,feature_37,10.0,3750.0,0.0,False
5006,U-84a701,S-c1012c,,feature_40,17.0,3723.0,0.0,False
5007,U-f62c8a,S-f36088,2024-04-23,feature_29,16.0,3808.0,0.0,False
5008,U-a87fc3,S-a01aad,2023-05-14,feature_40,6.0,2952.0,0.0,False
5009,U-e921fb,,2023-10-09,feature_6,5.0,1615.0,0.0,False
5010,U-aea793,S-9f009b,2023-12-15,feature_4,7.0,1176.0,2.0,
5011,U-32e266,S-e6513c,2024-11-16,feature_24,11.0,352.0,0.0,False
5012,U-5C151E,S-a1426b,2023-06-02,feature_27,5.0,2810.0,0.0,False
5013,U-555bbc,S-b042d9,2023-01-01,feature_39,7.0,455.0,0.0,False
5014,U-9f872d,,2023-06-04,feature_12,6.0,198.0,0.0,
5015,U-a82fe6,S-64ddbc,2024-11-01,feature_31,5.0,460.0,2.0,
5016,U-2bef03,,2023-05-05,feature_34,13.0,3770.0,0.0,False
5017,,S-f50afe,2023-07-04,feature_16,19.0,6384.0,3.0,False
5018,U-29312a,S-20f505,2024-02-28,feature_3,6.0,834.0,0.0,False
5019,U-7d5bd8,S-2ec763,2023-08-03,feature_5,4.0,1360.0,0.0,False
5020,U-933413,,2024-04-20,feature_23,9.0,1098.0,0.0,False
5021,U-678a50,S-333abd,2024-01-05,feature_29,,455.0,0.0,False
5022,U-7fd263,,2023-06-21,feature_13,15.0,285.0,0.0,False
5023,,S-da7f1f,2024-06-22,feature_35,11.0,693.0,1.0,False
5024,U-6FE829,S-440dde,2023-01-04,feature_39,13.0,3822.0,0.0,False
5025,u-fc441e,S-7c5f3b,,feature_22,15.0,255.0,0.0,False
5026,U-33bd12,S-27552b,2023-10-14,feature_8,15.0,3465.0,0.0,False
5027,U-33dda7,S-ca1c21,2023-02-18,feature_29,6.0,3180.0,1.0,True
5028,U-6378b9,S-9efd1b,2024-03-09,,7.0,2534.0,0.0,False
5029,U-6d575f,,2024-12-18,feature_32,13.0,4381.0,0.0,False
5030,,S-80c24c,2024-11-30,,8.0,2808.0,0.0,False
5031,,S-59c5d7,2024-08-24,feature_22,10.0,5930.0,1.0,False
5032,U-6becea,S-18f829,,feature_22,,294.0,1.0,
5033,U-a7cbec,S-f4335b,2024-09-25,feature_29,7.0,,0.0,False
5034,U-ccc46a,,2024-02-05,feature_27,10.0,3030.0,,False
5035,U-06a253,S-30c045,2023-05-12,feature_29,6.0,1122.0,,False
5036,U-3728eb,S-5480a7,2024-03-15,feature_22,10.0,1110.0,1.0,False
5037,U-6737e9,S-27e9ad,2023-05-08,feature_19,8.0,1136.0,0.0,False
5038,U-35d160,S-807d87,2023-11-12,feature_15,8.0,4568.0,0.0,False
5039,U-e6bed7,S-1a2f35,2024-11-09,feature_21,9.0,468.0,3.0,
5040,U-32b4c7,S-39539d, 2024-02-15    ,feature_10,8.0,904.0,0.0,False
5041,U-56c97c,S-c249fb,2024-01-31,feature_17,14.0,2842.0,0.0,True
5042,U-7f2c8e,S-3110d9,,feature_13,6.0,3552.0,0.0,False
5043,U-08e5bc,S-36b46e,2023-04-20,feature_28,5.0,1955.0,0.0,False
5044,U-8f8952,S-d238c2,2023-09-20,feature_3,,2742.0,0.0,False
5045,U-33c2b7,S-e6029e,2024-11-26,feature_36,9.0,3906.0,,False
5046,,S-f1778c,2024-06-07,feature_24,8.0,4400.0,0.0,True
5047,U-6E9Aff,S-38b3b4, 2024-04-02    ,feature_18,11.0,902.0,0.0,False
5048,U-23ebc9,S-7785af,,feature_26,11.0,4972.0,0.0,False
5049,U-9f8696,S-12125f,2024-10-18,feature_10,16.0,7104.0,1.0,False
5050,U-a16fef,S-0eba5a,2023-04-04,feature_33,13.0,6019.0,1.0,True
5051,U-633605,S-5163bd,2024-10-30,feature_38,,4185.0,0.0,False
5052,U-073dbb,S-c92099,2024-09-17,feature_21,7.0,1582.0,0.0,False
5053,U-d21eb2,S-242e1b,,feature_4,5.0,395.0,2.0,False
5054,u-1ed6ba,S-19029a, 2023-10-13    ,feature_37,14.0,,0.0,False
5055,U-fead8e,S-62f048,2024-03-17,feature_18,10.0,3690.0,0.0,False
5056,U-b9a0f7,S-712e69,2024-06-18,feature_10,10.0,,0.0,False
5057,U-77713c,S-57f1a7,2024-03-25,feature_35,8.0,152.0,1.0,False
5058,U-638e82,S-1a2f35,2024-03-26,feature_1,11.0,3344.0,0.0,False
5059,,S-26e8f0,2024-05-09,feature_38,8.0,1680.0,0.0,False
5060,U-292c4b,S-af4e84,2023-12-19,feature_5,10.0,5260.0,1.0,False
5061,U-de540a,S-f9f7af,2024-01-18,feature_26,6.0,3588.0,3.0,False
5062,U-f69edb,S-0c46bb,2024-03-18,feature_38,8.0,1176.0,3.0,True
5063, U-bc5847    ,S-d3613b,,feature_11,8.0,3880.0,0.0,False
5064,,S-3ee288,2023-12-17,,15.0,1875.0,0.0,False
5065,U-d2bdfb,S-b9ea73,2024-01-08,feature_25,10.0,5000.0,0.0,False
5066,U-0616fb,S-a84c82,,feature_10,8.0,2080.0,0.0,False
5067,U-D588FC,S-da0a69,2023-01-28,feature_36,11.0,3894.0,2.0,True
5068,U-0766d8,S-91709b,2024-11-06,feature_33,14.0,8316.0,0.0,False
5069,U-1a76c1,S-0a8200,2024-08-24,feature_8,13.0,4953.0,1.0,False
5070,U-7a5a28,S-ddf5ff,2023-05-26,feature_20,,1710.0,0.0,False
5071,U-56d805,S-708ac6,2024-02-02,feature_25,12.0,300.0,0.0,False
5072,U-1b0549,S-fef85a,2024-08-17,feature_35,12.0,60.0,1.0,False
5073,U-1de946,S-006fed,2024-05-17,feature_35,12.0,2664.0,0.0,True
5074,U-cb9673,S-3bc591,2024-10-31,feature_39,13.0,676.0,0.0,False
5075,U-6c734b,S-9b5be4,2023-02-01,feature_13,6.0,1680.0,0.0,False
5076,U-e97d4b,S-5be27b,2023-09-09,feature_26,9.0,3159.0,0.0,False
5077,U-fa1374,S-6a02fe,2023-05-09,feature_38,15.0,7980.0,2.0,False
5078,U-9102f1,S-fdb8f1,2024-03-20,feature_35,10.0,2780.0,0.0,True
5079,U-4a4c18,S-67acc8,2024-03-30,feature_29,8.0,264.0,0.0,False
5080,U-22100f,S-08e560,2023-02-14,feature_28,9.0,450.0,3.0,False
5081,U-79ff63,S-fe3b71,2024-05-25,feature_18,13.0,5083.0,2.0,True
5082,U-13d99f,S-979365,2023-10-12,feature_16,5.0,1290.0,3.0,False
5083,U-a50d49,S-78c894,2023-02-02,feature_4,8.0,2312.0,2.0,False
5084,U-67603b,S-b59bff,2023-03-23,feature_32,,3852.0,0.0,False
5085,U-4dbb7e,S-934bd4,2023-07-21,feature_25,8.0,4624.0,0.0,False
5086,U-b2b784,S-c68e80,2023-03-26,feature_25,10.0,2490.0,0.0,
5087,U-568ad5,S-817e4b,2024-12-20,feature_30,4.0,1808.0,0.0,False
5088,,,2023-03-23,feature_23,10.0,4940.0,0.0,False
5089,,S-d396d1,2023-11-05,feature_1,8.0,2696.0,,False
5090,U-06c9e5,S-883efd,2024-01-19,feature_33,16.0,7232.0,0.0,False
5091,,S-ba8f61,2023-05-05,feature_34,11.0,1727.0,0.0,False
5092,U-a7b23c,,2024-07-06,feature_32,11.0,3509.0,0.0,False
5093,U-3bbac7,S-7c5f3b,2023-10-08,feature_11,9.0,,1.0,False
5094,,S-0a19d1,2024-01-06,feature_15,8.0,560.0,0.0,False
5095,U-d2475e,S-da0c62,2023-04-22,feature_39,,,0.0,False
5096,U-069c5d,S-0896f4,2024-04-26,feature_12,9.0,3897.0,0.0,False
5097,u-4fcb90,S-aef80b,2024-12-26,feature_17,5.0,2950.0,0.0,False
5098,U-8927c5,S-b5035b,2023-03-26,feature_11,19.0,2736.0,0.0,False
5099,U-62a6d5,S-e6c900,2024-12-31,feature_15,7.0,4165.0,1.0,
5100,U-5b5b14,S-d9e0d1,2024-06-20,feature_11,7.0,910.0,0.0,False
5101,,S-bfdb45,2024-07-30,feature_2,6.0,114.0,1.0,False
5102,U-d7101d,S-f83141,2024-12-16,feature_8,9.0,1989.0,0.0,False
5103,U-b3f9c0,S-4ed473,2024-11-08,feature_1,15.0,4515.0,0.0,False
5104,U-5a7472,S-dcf449,,feature_17,11.0,4004.0,2.0,False
5105,U-0892c4,S-0b7eba,2024-04-09,feature_31,9.0,693.0,0.0,False
5106,U-0998c2,S-54b286,,,8.0,944.0,0.0,False
5107,U-5b9334,S-196c1e,2024-10-27,feature_25,7.0,2828.0,0.0,False
5108,U-6e1960,S-36d5c9,2023-10-31,feature_21,,4320.0,,False
5109,U-4d1482,S-22083e,2024-08-26,feature_15,12.0,7140.0,0.0,False
5110,U-afe47f,S-5e572d,2023-04-12,feature_26,9.0,2898.0,1.0,False
5111,U-30fd60,S-9a0b2f,2024-03-26,feature_26,11.0,5588.0,0.0,False
5112, U-34087e    ,S-fa9b43,,feature_24,12.0,5880.0,0.0,False
5113,U-283a7f,S-c847dc,2024-01-30,feature_26,10.0,2620.0,0.0,False
5114,U-6ce8d5,S-371662,2024-02-08,feature_3,11.0,6380.0,0.0,False
5115,U-41673a,S-88338a,2023-05-09,feature_1,9.0,4653.0,0.0,False
5116,U-212d82,S-519f1c,2024-10-18,feature_9,6.0,2706.0,0.0,False
5117,U-6ab393,S-9b493e,2023-12-04,feature_21,7.0,1358.0,0.0,False
5118,U-3c76da,S-51924b,,feature_24,9.0,612.0,0.0,False
5119,U-23db7c,S-f110db,,feature_40,,5550.0,0.0,False
5120,U-bbd6a4,S-d6f31b,2024-05-21,,10.0,1420.0,0.0,False
5121,U-e945ed,S-3b0fbb,2024-07-25,feature_33,14.0,7056.0,0.0,False
5122,U-d28875,S-461988,2024-04-24,feature_24,11.0,3421.0,1.0,False
5123,U-e9f307,S-ee4c5c,2023-05-26,feature_11,10.0,100.0,,False
5124,U-b6c406,S-551502,2023-03-20,feature_36,6.0,2250.0,0.0,False
5125,U-0f21ca,S-8cf2ef,2024-02-29,feature_39,8.0,1432.0,2.0,False
5126,U-529f95,S-6b1de8,2024-07-03,feature_30,8.0,1936.0,0.0,False
5127,U-707427,S-a2e1dd,2024-03-18,feature_18,8.0,320.0,0.0,False
5128,U-ad837a,S-676254,2024-01-25,feature_31,8.0,1184.0,0.0,False
5129,U-193c18,S-495d33,2024-02-29,feature_28,5.0,1060.0,0.0,False
5130,,S-8ddc89,2023-02-08,feature_16,12.0,2052.0,1.0,False
5131,U-D84C31,S-3eb206,2023-09-21,feature_16,,793.0,0.0,False
5132,U-9de281,S-b9d674,2023-04-02,feature_35,8.0,1592.0,0.0,False
5133,U-d73806,S-2f9bef,2023-09-02,feature_16,7.0,175.0,0.0,False
5134,U-af446d,S-c77c84,2023-04-22,feature_8,11.0,5775.0,0.0,False
5135,U-e71fc1,S-b7d290,2024-11-15,feature_2,14.0,5810.0,0.0,False
5136,U-a87b34,S-9c06f8,2023-09-15,feature_33,6.0,3294.0,2.0,False
5137,U-c7adae,S-6754a4,2023-12-18,feature_34,7.0,3605.0,0.0,
5138,U-552c08,S-56cb4f,2024-01-16,feature_9,11.0,3311.0,,True
5139,U-af4025,S-6d51c5,2023-06-07,feature_37,10.0,4070.0,0.0,False
5140,U-8b14a8,S-35a22f,2023-12-18,feature_5,5.0,1440.0,1.0,False
5141,U-284eaa,S-292c06,2024-02-26,feature_39,7.0,,0.0,False
5142,U-39d517,S-eadebb,2023-12-21,feature_30,7.0,3780.0,0.0,True
5143,U-689f80,S-467918,2023-11-21,feature_5,9.0,,0.0,False
5144,U-b77694,S-f9092a,2024-07-13,feature_13,7.0,3626.0,0.0,False
5145,U-08de3e,S-374511,,feature_6,,2016.0,0.0,True
5146,U-d39760,S-14a95a,2023-12-24,feature_26,9.0,3951.0,2.0,True
5147,U-5e3169,S-a8ae52,2023-09-11,feature_14,9.0,5040.0,0.0,False
5148,U-1fecc3,,2023-12-30,feature_35,19.0,8588.0,0.0,False
5149,U-39e35e,S-0e594f,,feature_30,10.0,5510.0,,False
5150,U-70f4c5,S-8f8c47,,feature_25,9.0,468.0,2.0,False
5151,U-c3dd05,S-20952f,2024-09-06,feature_40,11.0,1298.0,1.0,True
5152,U-5c690f,S-05aaef,2023-05-13,feature_17,15.0,6585.0,0.0,False
5153,,S-fa92c5,2023-11-10,feature_31,5.0,2180.0,0.0,False
5154,U-003433,S-f9df40,2024-08-29,feature_13,6.0,2442.0,0.0,
5155,U-006f1b,S-dd5a4c,2023-10-18,feature_9,14.0,6244.0,0.0,False
5156,U-9e8a94,S-2178f0,2024-01-06,feature_8,15.0,7515.0,1.0,False
5157,U-263149,S-3d2ebb,2024-04-13,feature_13,11.0,4939.0,0.0,False
5158,U-676dd8,S-7fca0e,2024-08-01,feature_39,10.0,,0.0,False
5159,U-450422,S-7f5316,2023-01-05,feature_9,7.0,3577.0,0.0,True
5160,U-c050b4,S-c2fd82,2024-09-13,feature_4,7.0,2275.0,0.0,True
5161,U-a8c40e,S-90d405,,feature_13,10.0,5570.0,0.0,False
5162,U-74d9ec,S-e57a7d,2023-06-12,,10.0,1360.0,0.0,False
5163,U-0129ea,S-ee53e8,2024-01-10,feature_5,11.0,6490.0,,False
