usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-4479c4, S-482e5b    ,,feature_17,14.0,2170.0,0.0,True
U-dc4da4,S-a67e83,2023-10-23,feature_39,8.0,3720.0,2.0,False
U-fc3823,S-e6678a,2023-02-23,feature_25,6.0,1698.0,0.0,False
U-f1f1d6,S-fe6eb1,2024-05-08,feature_6,8.0,3296.0,0.0,False
U-f866eb,s-b2238e,,feature_13,8.0,2416.0,0.0,False
U-0cf3e8,S-70cf3c,2024-09-29,feature_32,11.0,2552.0,0.0,False
U-a632b9,S-49aa80,2023-04-22,feature_28,11.0,572.0,1.0,False
U-ce71d7,S-0206eb,2023-12-23,feature_25,10.0,,,False
U-6ddfd2,S-2ec763,2024-08-02,feature_39,7.0,2688.0,0.0,False
U-aecfec,s-a7ea10,2023-04-05,feature_7,14.0,4620.0,0.0,False
U-e6ca72,S-c43200,2023-07-07,,7.0,63.0,0.0,False
U-9b6cdf,S-343743,2023-12-22,feature_2,11.0,2992.0,2.0,False
,S-5fb9ab,2024-10-16,feature_30,10.0,670.0,3.0,False
U-f7e662,s-b3f2cb,,feature_36,9.0,288.0,0.0,True
U-ca242b,S-f1ffee,2024-06-08,feature_16,10.0,3510.0,1.0,False
U-9abc88,S-655049,2024-01-14,feature_23,10.0,5190.0,1.0,False
U-06fc49,S-ad45ea,2024-03-13,feature_17,10.0,3330.0,0.0,False
U-6130d3,S-b7d290,2024-10-10,feature_36,6.0,2784.0,1.0,False
U-035f7d,S-e44044,2024-09-19,,7.0,4151.0,0.0,False
U-35996a,S-03ac49,2024-12-29,feature_31,8.0,2168.0,0.0,False
U-8f3b9f,S-fcfb31,2023-12-24,feature_19,7.0,1190.0,0.0,False
U-3c1628,S-6b977f,2024-10-25,feature_4,7.0,2205.0,1.0,False
U-665428,S-0386c2,2024-01-29,feature_34,7.0,1232.0,0.0,False
U-d71c2d,S-b81200,2023-12-01,feature_26,10.0,5320.0,0.0,False
U-25c66f,S-574b52,2024-08-22,,13.0,7085.0,,False
U-fb92f0,S-0e9f04,2023-03-05,feature_29,8.0,4320.0,0.0,False
U-048bf9,S-551502,2024-05-07,feature_12,7.0,2310.0,,False
,S-be53ea,2023-02-28,feature_33,11.0,1254.0,1.0,False
U-0f8b9d,S-64d514,2024-06-26,feature_1,12.0,6732.0,0.0,False
U-39f718,s-f65381,,feature_34,11.0,2992.0,0.0,False
U-8d47ef,S-e44044,,feature_7,7.0,1624.0,0.0,False
U-1ac6e6,S-d425c9,2023-10-18,feature_27,10.0,4980.0,0.0,False
U-30dbd2,s-de5d6e,2024-10-23,feature_37,8.0,1304.0,,False
U-6e1cde,S-982ee2,2023-12-11,feature_11,10.0,2260.0,0.0,False
,S-cf12f4,2023-04-19,feature_2,13.0,169.0,1.0,False
U-cc4020,S-25ff39,2024-09-29,feature_24,6.0,,2.0,False
U-e7a375,S-1876fb,2023-11-22,feature_5,12.0,6924.0,0.0,False
U-88bfb6,S-f24690,2023-12-26,feature_29,6.0,366.0,0.0,False
, S-a67e83    ,2023-07-28,feature_12,5.0,235.0,,False
U-7e4961,S-a72188,2023-09-09,feature_25,11.0,913.0,0.0,False
,S-9eb13e,2024-12-01,feature_2,8.0,568.0,0.0,False
U-63ffee,,2023-11-16,feature_27,8.0,2280.0,2.0,False
U-512f4f,S-746e1b,2024-09-28,feature_31,12.0,1992.0,2.0,False
U-0d834a,S-a0f5ac,2024-11-03,,14.0,1078.0,2.0,False
U-adf994,S-863c87,2023-08-05,feature_28,9.0,4581.0,0.0,False
U-ae3803,S-3bdedd,2024-06-27,feature_1,15.0,6015.0,1.0,False
U-1c7f8a,S-66569a,2023-08-16,feature_10,13.0,7033.0,0.0,False
U-55c472,S-3Ae8D8,2023-09-30,feature_3,6.0,462.0,0.0,False
U-f0dcf3,,2024-04-12,feature_5,16.0,3184.0,1.0,False
U-ff7472,S-24ae40,2023-09-12,feature_32,9.0,297.0,0.0,False
U-bd1d66,S-1df679,2023-04-14,feature_34,7.0,1925.0,0.0,True
U-81f359,S-F1Cc81,2024-04-14,feature_38,9.0,567.0,0.0,False
U-2a7887,S-b4536d,2024-04-21,feature_31,12.0,2928.0,,False
U-8f4728,, 2023-08-10    ,feature_7,17.0,7327.0,0.0,False
,s-73cd99,2023-05-27,feature_29,14.0,5012.0,0.0,False
U-77169d,S-4fe9b6,2023-06-23,feature_32,8.0,2568.0,2.0,False
,S-06fb6f,2023-02-18,feature_6,9.0,441.0,0.0,False
U-bd9a8d,S-401496,2024-02-14,feature_39,11.0,5038.0,0.0,False
U-4dedfd,S-e5909f,2023-10-27,feature_4,13.0,78.0,2.0,False
U-aea8ab,S-ac2157,2024-12-06,feature_30,6.0,366.0,0.0,False
U-1c62e8,S-a903ad,2024-06-09,feature_14,11.0,1540.0,1.0,False
U-5861f6,S-46852c,2024-10-06,feature_26,13.0,5135.0,1.0,False
U-90ea04,S-d7ccbd,2024-07-11,feature_1,7.0,2737.0,0.0,False
U-e3c657,S-ec690c,2023-01-04,feature_34,10.0,3510.0,0.0,False
U-4975cc,S-d19797,2024-04-09,feature_3,12.0,132.0,3.0,False
U-af0d8b,S-58b22d,2023-03-05,feature_2,6.0,642.0,0.0,False
U-642a03,S-bf806d,2023-06-03,feature_9,6.0,840.0,0.0,False
,S-e7e013,2023-06-23,feature_26,13.0,7514.0,0.0,False
U-c26b2e,S-c455ec,2024-09-20,feature_3,14.0,4634.0,0.0,True
U-1c5a8a,S-2f138c,2023-02-06,feature_8,13.0,1079.0,1.0,False
U-e2dbe5,,2023-03-11,feature_25,7.0,4088.0,0.0,False
U-3bdc8a,S-969c1d,2023-10-03,feature_38,16.0,,0.0,False
U-8bf681,S-73a4e4,2024-01-27,feature_30,12.0,5412.0,0.0,True
U-597cc6,S-f690e0,2024-05-03,feature_5,11.0,495.0,0.0,False
U-f5a7b7,S-8bfab5,2023-10-16,feature_40,11.0,3487.0,0.0,False
U-d367b6,s-b0ed51,2023-03-25,feature_28,10.0,2390.0,1.0,False
U-72355b,S-8c41e8,2024-07-26,feature_10,8.0,,0.0,True
U-3a9b65,S-7e5af5,2023-04-25,feature_37,12.0,4740.0,0.0,False
U-580677,S-6b97b7,,feature_38,8.0,2736.0,0.0,False
U-c34edd,,2024-10-08,feature_25,,2064.0,0.0,False
U-cb92b8,S-ca6962,2024-04-01,feature_10,10.0,1160.0,0.0,False
U-b255e2,S-a7d379,2024-05-11,feature_2,12.0,1968.0,,False
U-d3f7ad,,2023-09-17,feature_20,14.0,5656.0,0.0,False
U-b2622a,S-3f00dc,2023-12-01,feature_3,9.0,1485.0,2.0,False
U-80858d,S-0e9f1e,2023-06-10,feature_6,14.0,7490.0,0.0,False
U-11d71c,S-6ba608,2023-11-30,feature_17,9.0,4878.0,1.0,False
U-1ee9f9,S-e27a20,2023-12-06,feature_30,12.0,4296.0,2.0,True
U-9659b4,S-947b62,2023-01-03,feature_11,17.0,5202.0,0.0,False
U-128488,S-e740b4,2023-09-15,feature_9,14.0,6062.0,0.0,False
U-e7e669,S-1b8454,2023-09-08,feature_24,,1128.0,0.0,False
U-f211f7,S-B8EE76, 2023-04-29    ,feature_30,13.0,4329.0,,False
U-f5bb5b,S-f110db,2024-05-30,,9.0,,1.0,False
U-848215,S-712e04,2024-12-03,feature_13,9.0,1458.0,0.0,False
U-04eaf3,S-b17d04,2023-06-08,feature_2,7.0,2905.0,2.0,False
U-2ee9e8,S-506cbd,2024-12-07,feature_14,1.0,138.0,0.0,False
U-ecae4f,S-3660bb,2023-08-29,feature_7,10.0,5410.0,1.0,True
U-58f9f0,S-b8097b,2024-04-05,feature_28,7.0,,1.0,False
U-e1c246, S-1da72c    ,,feature_34,12.0,2112.0,0.0,True
U-b07749,,2024-06-06,feature_32,13.0,7436.0,4.0,False
U-07029c,S-f2537d,2024-05-25,,12.0,816.0,,False
U-5fa71f,S-3d6b69,,feature_40,10.0,4470.0,1.0,False
U-c1f596,s-7003c5,2023-02-02,feature_38,15.0,6000.0,4.0,False
U-153c22,S-0f949d,2024-02-05,feature_29,12.0,5424.0,1.0,False
U-a3ee0b,S-9cb1f7,2024-08-04,feature_25,4.0,148.0,0.0,False
U-2d2200,S-770d98,2024-12-27,feature_39,9.0,4041.0,0.0,False
U-7397e2,S-ad1e4a,2024-09-16,feature_39,15.0,,5.0,False
U-c20cc2,S-c3bf1d,2023-09-21,feature_32,9.0,1170.0,2.0,False
U-5192d2,S-6b200f,2023-11-01,feature_39,,4420.0,0.0,False
U-3be380,S-cb5020,2023-11-25,feature_33,14.0,3864.0,2.0,False
,s-da198f,,feature_23,14.0,6776.0,1.0,False
U-eafd1b,S-ddc51c,2023-05-01,,7.0,3262.0,1.0,False
U-3e7adc,S-81fe83,2023-12-19,feature_13,13.0,3445.0,,False
U-70aa1f,S-c77f0c,2024-04-21,feature_33,12.0,7200.0,0.0,False
U-d420af,S-c033fa,2024-10-12,feature_12,11.0,5918.0,0.0,False
U-a3f908,S-6ce11a,2023-08-09,feature_10,8.0,1456.0,1.0,False
U-32317c,,,feature_28,11.0,3663.0,0.0,False
U-7c4891,S-cb5020,2024-07-01,feature_19,11.0,1496.0,0.0,False
U-84284c,,2023-11-09,feature_39,12.0,3612.0,0.0,False
,S-da0b9b,2024-12-06,feature_20,18.0,6390.0,0.0,False
U-33e382,S-35C7C8,,feature_4,8.0,1584.0,0.0,False
U-e422f1,S-f75ac4,2023-01-29,feature_10,8.0,856.0,0.0,True
U-dd77c7,S-81caea,2023-08-28,feature_25,,3010.0,,False
U-6005bf,S-A2F231,2024-07-30,feature_19,12.0,4464.0,0.0,False
U-7f39ca,S-6bd30a,2024-07-21,feature_36,12.0,2172.0,0.0,False
U-b93bd6,S-4e0220,2023-05-20,feature_16,10.0,3170.0,0.0,False
,S-b4b400,2023-09-08,feature_14,11.0,3982.0,0.0,False
U-d547cb, S-3ec165    ,2024-03-03,feature_33,5.0,850.0,0.0,False
U-b27147,S-b40b4d,2024-06-20,feature_39,10.0,4300.0,3.0,False
U-88496b,S-21393c,2024-05-10,feature_24,,2205.0,0.0,False
U-327fa4,S-f8ee6e,2024-10-11,feature_10,11.0,110.0,0.0,True
U-16bf18,S-30e0c1,2024-12-17,feature_40,14.0,7910.0,2.0,False
U-94ca81,S-4b9b13,2023-04-26,,10.0,2430.0,0.0,False
U-947ad8,S-01b2dc,2024-10-16,feature_26,9.0,711.0,2.0,False
U-26e32a,S-05b080,2024-01-10,,14.0,6972.0,1.0,False
U-77cdf0,S-9dfce0,2023-04-12,feature_20,14.0,1344.0,0.0,False
U-407e13,S-f1aa04,2023-03-22,feature_23,5.0,2730.0,1.0,False
U-0b9613,S-67474a,2024-10-13,feature_25,12.0,1944.0,2.0,False
U-8bc8ca,,,feature_23,6.0,1524.0,0.0,False
U-0aa022,,2023-10-07,feature_11,11.0,6226.0,0.0,False
U-cd57c7,S-8f7c91,2023-04-26,feature_23,10.0,5630.0,0.0,False
U-9d30ae,S-a87ff6,2024-02-19,feature_22,,836.0,1.0,False
U-8680b8,S-d22ebe,,feature_25,12.0,2532.0,0.0,False
U-206e38,S-a44d30,2024-04-04,feature_24,7.0,,2.0,False
U-f6c9cc,S-b099ea,2024-03-25,feature_39,9.0,1305.0,1.0,False
U-9f1f19,S-e090ae,2024-01-15,feature_5,13.0,572.0,0.0,False
U-cfed27,S-65ec6b,2024-07-24,feature_6,8.0,544.0,2.0,False
U-2ef2de,S-d0f5fb,2024-10-21,feature_38,10.0,2760.0,2.0,False
U-548390,S-1a0f22,2023-08-15,feature_1,14.0,574.0,2.0,False
U-cbcfe6,S-A6285F,,feature_32,11.0,2585.0,0.0,False
U-084ada,S-430691,2023-01-15,feature_25,10.0,3480.0,1.0,False
U-bd889f,S-936a83,2024-08-02,feature_19,8.0,1232.0,0.0,False
U-72dc9e,s-154119,2024-10-20,feature_27,14.0,,0.0,True
U-b6f075,S-0268ba,,,11.0,2002.0,1.0,False
U-882971,S-a94ec7,2023-07-22,feature_11,13.0,5304.0,0.0,False
U-c7c40e,S-2ee2e1,2024-03-03,feature_15,11.0,1177.0,2.0,False
U-be9653,,2023-11-13,feature_16,6.0,516.0,0.0,False
U-41cb79,S-b95751,,feature_22,8.0,1912.0,0.0,False
U-48e50a,S-7077ab,2024-05-30,feature_31,9.0,765.0,0.0,False
,S-Bc2Ca5,2023-04-22,feature_18,,1755.0,0.0,False
U-861b62,S-8b1b5a,2023-10-26,feature_9,7.0,,1.0,False
,S-1B8300,2024-01-21,feature_17,15.0,5925.0,0.0,False
U-42a7b6,,2023-10-16,feature_13,6.0,3138.0,3.0,False
U-bf6b06,S-221db6,2024-06-02,feature_5,19.0,8113.0,0.0,True
U-5c8e29,S-32545c,2023-11-04,feature_9,11.0,6138.0,0.0,True
U-4179e2,S-c7621b,2023-11-17,feature_20,8.0,456.0,0.0,False
U-7da909,S-9b08ae,2024-06-29,feature_19,8.0,3920.0,3.0,True
U-108457,S-951053,2023-09-10,feature_36,,1824.0,1.0,False
U-60ac7b,S-652885,2023-12-11,feature_9,18.0,9450.0,1.0,False
U-1e211c,S-d5aded,2024-05-10,feature_11,5.0,1585.0,0.0,True
U-597be4,S-006fed,2024-09-13,feature_30,11.0,6402.0,0.0,False
U-754719,,2024-08-26,feature_35,8.0,1496.0,3.0,False
U-4855ee,S-bdd5df,2023-10-22,feature_22,7.0,2506.0,1.0,False
U-79d85c,S-722103,2023-01-28,,11.0,1760.0,2.0,False
U-43f4d0,S-09c11e,2023-01-22,feature_1,10.0,1200.0,0.0,False
U-f5b5ba,S-81CAEA,2024-10-13,feature_38,12.0,4968.0,0.0,False
U-8a2970,S-c2168a,2023-04-23,feature_31,9.0,4149.0,1.0,False
U-b326d5,S-47B86B,,feature_18,8.0,,4.0,False
U-1f979c,S-bc4da7,2024-08-02,feature_3,5.0,1795.0,0.0,False
U-bc771d,S-6c7bd8,2024-12-21,feature_40,9.0,5076.0,0.0,False
U-8f7dc4,S-87ebe6,2024-01-29,feature_9,3.0,1338.0,,False
U-bf684d,S-f180b5,2023-06-30,feature_14,8.0,,3.0,False
U-5b3ef7,S-c844bd,2023-12-13,feature_16,11.0,143.0,5.0,False
U-715f07,S-8324d4,2024-11-18,feature_9,9.0,3231.0,0.0,True
U-ef745c,S-3b5458,2023-07-20,feature_39,10.0,3470.0,0.0,True
U-6e169b,S-2a9676,2024-10-16,feature_24,13.0,,,False
U-ef8235,S-643ccd,2024-04-10,feature_32,13.0,2964.0,0.0,False
U-d57e00,,2023-06-29,feature_23,10.0,1660.0,5.0,False
U-e7fbed,S-81a509,2024-01-06,feature_34,16.0,8096.0,0.0,False
U-191ae1,S-cb8a5c,2023-05-06,feature_15,10.0,1020.0,0.0,False
U-a7c3b3,S-f6b264,2023-03-06,feature_29,10.0,3640.0,0.0,False
U-5a15f2,S-bf304b,2024-05-17,feature_16,7.0,1512.0,1.0,False
U-e15282,S-21393c,2024-07-24,feature_13,12.0,5112.0,,False
U-f65676,s-e0bfb1, 2023-10-29    ,feature_37,13.0,2405.0,0.0,False
U-434dfe,S-11eef4,2023-12-11,feature_6,14.0,4928.0,0.0,False
U-9576d5,S-2ddb46,2024-08-16,feature_20,10.0,3230.0,0.0,False
U-59bf48,S-87e8d3,,feature_32,11.0,,,False
U-a438ed,S-9fbdfb,2023-03-13,feature_30,7.0,,0.0,False
U-6ab9ae,S-0d497d,2023-11-28,feature_39,7.0,,3.0,False
U-338e55,S-76a214,2024-12-14,feature_33,13.0,,0.0,False
U-ed8ef4,S-80a6a6,2023-12-25,feature_18,7.0,3892.0,0.0,False
U-ffa043,S-162D54,2023-12-05,feature_28,7.0,1169.0,0.0,False
U-6f9c02,S-e6dee4,2023-08-07,feature_40,10.0,4390.0,,False
,,,feature_13,12.0,1584.0,0.0,False
U-650543,S-227856,2023-03-26,feature_10,11.0,55.0,3.0,False
U-2f273d,S-cc771c,2024-09-23,,9.0,5103.0,2.0,True
U-1170b4,S-06B9F0,2024-11-07,feature_35,9.0,,0.0,False
U-58faab,S-d43ad9,2023-10-28,feature_10,13.0,6344.0,0.0,False
U-240ec7,,2023-12-05,feature_7,8.0,2616.0,0.0,False
U-690261,S-3E5A20,2024-02-11,feature_29,11.0,1595.0,0.0,False
U-27cde3,S-8a37c8,2024-12-10,feature_38,16.0,7280.0,0.0,False
U-f545ea,S-9c06f8,2023-02-06,feature_25,8.0,3112.0,2.0,False
U-7f00f3,S-dc9874,2023-04-17,feature_9,4.0,2256.0,1.0,False
U-df9b52,,2024-02-10,feature_34,12.0,4104.0,0.0,False
U-e6b631,S-847173,2023-10-09,,7.0,595.0,3.0,False
U-e66e9f,, 2023-10-20    ,feature_37,8.0,1976.0,2.0,True
U-20ad38,S-9b5be4,,feature_6,12.0,1128.0,1.0,False
U-b0c571,S-3fa87d,2024-01-26,feature_35,9.0,2970.0,0.0,False
U-978336,S-05b245,2023-01-30,feature_11,8.0,3208.0,,False
U-8d45ab,S-04911c,2023-04-12,feature_34,6.0,282.0,,False
U-da5853,S-2c617b,2024-12-10,feature_1,11.0,2816.0,3.0,False
U-b8ca7b,S-4473ec,2023-09-13,feature_11,8.0,1928.0,1.0,False
U-2c1438,S-165850,2023-05-06,feature_36,11.0,3718.0,0.0,False
U-ad2abe,S-1fd72a,2023-05-29,feature_39,11.0,1056.0,0.0,False
U-3561cd,S-c99814,2023-12-29,feature_26,11.0,1100.0,0.0,False
U-1f3c2e,S-a94f54,2024-12-12,feature_4,12.0,5460.0,0.0,False
U-5c5437,S-4A2Fc6,,feature_33,8.0,,0.0,False
U-f3416b,,,feature_19,6.0,3168.0,0.0,False
U-799105,S-d1a6c6,2024-11-28,feature_21,6.0,1692.0,0.0,True
U-d04e72,S-3647aa,,feature_2,5.0,45.0,0.0,False
,S-982ee2,2024-10-23,feature_19,8.0,2800.0,0.0,True
U-e9e8ad,,,,6.0,1812.0,,False
U-bf4216,S-5a6941,2024-10-25,feature_19,9.0,3915.0,1.0,False
U-16e285,S-d30894,2023-04-13,feature_33,10.0,2200.0,0.0,False
U-59be0b,,2024-02-16,feature_16,6.0,1260.0,2.0,False
U-1cdade,S-c2b710,2024-01-11,feature_15,11.0,2783.0,3.0,False
U-cb7f45,S-4206EB,2023-07-21,feature_3,12.0,4140.0,0.0,False
U-c4a5c9,S-4781b1,2023-12-28,feature_30,7.0,3654.0,0.0,False
U-93b5ee,S-92a38d,2024-02-18,feature_4,13.0,6097.0,1.0,True
U-b74fcf,S-a1cc61,2023-07-11,feature_22,6.0,168.0,0.0,False
U-4ef38f,S-2b58a7,,feature_28,6.0,2646.0,1.0,False
U-93ecbd,S-62c98f,2024-01-31,feature_37,6.0,,2.0,True
U-aaaac4,,2024-06-11,feature_24,6.0,936.0,,True
U-21ca7c,S-a50803,2023-03-25,feature_4,11.0,4785.0,2.0,False
U-4104a8,S-5798f3,2024-09-23,,8.0,,0.0,False
U-5bf612,S-7820a5,2023-08-03,feature_9,13.0,5187.0,,False
U-95f17e,S-7554c2,2024-05-23,feature_18,12.0,1368.0,2.0,False
U-e5e24b,S-b5e9e7,2023-03-07,feature_12,5.0,1415.0,1.0,False
U-96e2d7, S-e260ff    , 2024-11-21    ,feature_17,11.0,2255.0,0.0,False
U-0369cd,S-ef2990,2024-03-22,feature_34,12.0,3540.0,0.0,True
U-ee3dc1,S-4e563b,2023-08-04,feature_21,8.0,,1.0,False
U-80fdd9,S-984f8b,2023-01-08,feature_1,7.0,511.0,0.0,False
U-6d08a3,S-d56a2c,2024-11-06,feature_10,10.0,120.0,0.0,False
U-f1e8b8,S-7ff88c,2024-05-14,feature_7,7.0,2807.0,0.0,False
U-6c1392,,2024-06-27,feature_36,,1290.0,3.0,False
U-d81d22,S-34512a,2023-08-09,feature_38,13.0,1989.0,0.0,False
U-10b979,S-5b9bb9,2023-03-25,feature_37,13.0,1326.0,0.0,False
U-a2f364,S-0a19d1,2024-08-29,feature_37,6.0,1380.0,0.0,False
,S-4977c8,2023-04-19,feature_40,11.0,6072.0,2.0,False
U-13ce5b,,2024-09-10,feature_9,8.0,824.0,0.0,True
U-e12b62,S-b526e3,2023-12-07,feature_1,13.0,1352.0,0.0,False
U-3b56d5,,2023-03-17,feature_30,9.0,3375.0,0.0,False
U-0f5df0,S-4dfd17,2024-03-07,feature_1,10.0,1100.0,0.0,False
U-0db107,S-9fae95,2023-02-02,feature_34,14.0,6244.0,0.0,False
U-6c2aa6,S-2Db458,2024-12-01,,7.0,,0.0,False
U-2d672e,S-9a8f71,2024-02-26,feature_9,9.0,2862.0,2.0,False
U-c4c113,S-886184,2023-03-30,,15.0,2040.0,2.0,False
U-6467eb,S-f52c97,2024-09-21,feature_15,7.0,1239.0,0.0,False
U-c51be5,S-86615c,2023-04-20,feature_26,,4059.0,0.0,True
U-5ef12a,,2023-03-24,feature_32,7.0,3535.0,0.0,False
U-67a684,S-db47af,2023-03-21,,10.0,900.0,0.0,False
U-780450,S-cdd281,2023-10-24,feature_37,10.0,2560.0,3.0,False
U-557b06,S-108282,,feature_21,9.0,1305.0,2.0,False
U-6ef2c4,S-277111,2024-11-23,feature_28,13.0,,0.0,False
U-c60dad,S-1c5955,2023-12-17,feature_40,10.0,2570.0,0.0,False
U-708b51,S-2bc860,2024-03-09,feature_24,8.0,,0.0,False
U-86a065,S-3b3fac,2024-06-15,feature_9,8.0,2664.0,5.0,False
U-29ccca,S-c3aa52,2024-03-10,feature_22,4.0,468.0,1.0,False
U-0c937d,S-f429e0,2023-08-08,feature_39,7.0,819.0,0.0,False
U-d3db1e,S-b27c2f,2023-06-23,feature_31,13.0,1326.0,0.0,False
U-8b9fa9, S-9bb9da    ,2023-09-15,feature_35,6.0,,0.0,False
U-a545c6,S-0bccd9,2023-06-26,feature_35,12.0,1200.0,0.0,True
U-81b7c1,S-3Dc46B,2023-10-22,feature_8,5.0,1220.0,0.0,False
,S-2aafa6,2023-01-25,,11.0,2321.0,0.0,False
U-8aaa68,s-e71f4a,2024-02-16,feature_1,6.0,2934.0,1.0,False
,S-2940a5,2024-08-29,feature_27,14.0,7308.0,2.0,False
U-e12a5c,S-d3e724,2023-11-30,feature_29,7.0,2191.0,0.0,False
U-1620e0,S-3baf90,,feature_21,,3160.0,0.0,False
U-fdc5c8,S-eadebb,2024-07-05,feature_10,,1342.0,2.0,False
U-97c25b,S-40b133,2024-05-15,feature_14,,5760.0,0.0,False
U-0af6d7,S-bd5207,2023-04-19,feature_9,13.0,4446.0,0.0,False
U-b4e76e,,2024-06-06,feature_35,7.0,3542.0,0.0,False
U-80c963,S-672dd6,2023-10-14,feature_3,,,1.0,False
U-be1537,S-fdc415,2023-08-12,feature_5,8.0,2824.0,0.0,False
U-fd52b2,S-e32b34,2023-08-01,feature_20,9.0,3537.0,0.0,False
U-2eb753,S-b51d34,2023-02-25,feature_35,4.0,1720.0,0.0,False
U-bb4653,S-fdb8f1,2024-12-10,feature_27,15.0,8715.0,0.0,False
U-15f394,S-2ddb46,2024-12-07,feature_15,,3378.0,0.0,False
U-c30f1d,S-4da459,,feature_19,12.0,5940.0,0.0,False
U-c67853,S-da9d5f,2023-03-22,feature_15,16.0,5120.0,0.0,False
U-35494f,,2023-06-19,feature_22,6.0,1494.0,0.0,False
U-29b666,S-c7f25a,2024-12-13,feature_16,4.0,1096.0,0.0,False
U-020486,S-33db08,2023-01-27,feature_28,11.0,4202.0,1.0,False
U-322d41,S-ff4611,2023-05-19,feature_40,4.0,1844.0,0.0,False
U-1d2ba3,S-03906f,2024-01-27,feature_24,10.0,4360.0,0.0,False
U-734ffe,S-632bba,,feature_3,10.0,4360.0,2.0,False
U-450046,s-db4e11,2024-10-08,feature_4,12.0,2952.0,2.0,False
U-e47400,S-535bd1,2023-08-27,feature_14,11.0,4279.0,0.0,False
U-d84495,S-101324,2024-11-27,feature_32,5.0,2350.0,0.0,False
U-0414af,,2023-11-15,feature_7,8.0,312.0,0.0,False
U-3b2a31,S-62aa3c,2023-09-15,feature_13,10.0,4850.0,0.0,True
U-def0bc,S-b22602,2023-04-25,feature_34,11.0,2145.0,0.0,False
,S-47ce2d,2023-01-13,feature_14,15.0,4290.0,0.0,False
U-49529d,S-5fffe8,2024-09-29,feature_16,13.0,,4.0,False
U-e27fcd,,2023-07-07,feature_31,12.0,1452.0,0.0,False
U-885140,S-dcae52,,feature_9,8.0,,2.0,False
U-7416e8,S-467918,2023-03-23,feature_1,9.0,4068.0,1.0,False
U-5d714c,S-07aba0,2024-02-09,feature_19,14.0,6314.0,,False
U-738d16, S-f932c0    ,2023-04-09,feature_33,10.0,2780.0,1.0,False
U-7f6f00,S-b9c635,2024-06-04,,6.0,3090.0,1.0,False
U-b47bde,,2024-06-22,feature_36,6.0,3174.0,,False
U-b027d1,S-6f0aa3,2023-12-25,feature_33,10.0,,0.0,True
U-2903bf,,2024-04-21,feature_38,12.0,5916.0,2.0,False
U-b51883,S-22365f,2023-04-12,feature_19,11.0,,1.0,False
U-ce593c,S-6b534f,2024-09-08,feature_19,13.0,5603.0,0.0,False
U-ed5baf,S-7c5f3b,2024-10-24,feature_40,7.0,,0.0,False
U-835ad0,S-e32b16,2024-08-26,feature_12,14.0,3290.0,2.0,False
U-961f65,S-73cd99,2023-12-29,feature_7,,156.0,0.0,False
U-b14f94, S-008cab    ,2024-10-26,feature_14,10.0,1410.0,3.0,False
U-0f2301,S-4e63e7,2024-11-17,feature_34,9.0,3708.0,0.0,False
U-a856ec,S-53a9f7,2024-06-16,feature_28,8.0,4480.0,0.0,False
U-620402,S-B6A35B,2024-08-08,feature_34,12.0,3756.0,0.0,False
U-12da2b,S-92e8cb,2023-01-19,feature_2,8.0,1912.0,4.0,False
U-18a19e,S-c46499,2024-01-30,feature_22,,330.0,1.0,False
U-72ecb1,S-D232AD, 2023-02-20    ,feature_21,6.0,888.0,1.0,False
U-51a7d3,S-62c824,2023-04-07,feature_7,19.0,5396.0,3.0,False
U-ae6c6b, S-c38acd    ,2023-02-10,feature_29,,5052.0,2.0,True
U-6fd11b,S-1c23d2,2023-04-08,feature_15,12.0,2712.0,0.0,False
,S-4e4ab7,2023-07-02,feature_37,10.0,2940.0,0.0,False
U-204fcf,S-a44d30,2024-01-18,feature_31,13.0,5876.0,,False
U-257aa4,S-ed4e09,,feature_37,4.0,1728.0,2.0,False
U-43d446,,,feature_35,11.0,3091.0,1.0,True
U-cfd2aa,S-B3613A,2023-06-18,feature_38,10.0,4940.0,2.0,True
U-82f50d,S-f243c1,,,3.0,645.0,0.0,False
U-4c3d4f,s-8921cb,2024-03-10,feature_35,10.0,4590.0,2.0,False
U-8f6304,S-7ac9dd,2023-03-13,feature_10,7.0,4102.0,,False
U-bffb37, S-6bdda7    , 2024-02-26    ,,10.0,3900.0,1.0,False
U-31c9a1,S-ffe125,2023-04-27,feature_13,9.0,3132.0,0.0,True
U-72c04b,S-6cfb27,2024-10-08,feature_21,10.0,4180.0,1.0,False
U-c38a52,S-2c1ca6,2023-10-15,feature_15,9.0,1152.0,,False
U-cadb7e,S-762cae,2023-07-22,feature_33,7.0,1400.0,3.0,False
U-10851f,S-83b708,,feature_37,10.0,3760.0,0.0,False
U-a635eb,S-c2b60b,2023-03-09,feature_12,,504.0,0.0,False
U-21ec87,S-cb8a5c,2024-06-16,feature_22,,1785.0,1.0,False
,S-e86a94,2023-11-16,feature_4,10.0,350.0,0.0,False
U-9a7697,S-feea3a,2023-10-14,feature_7,9.0,4194.0,2.0,False
U-674371,,2023-08-09,,9.0,2358.0,0.0,False
,S-2a9676,2023-09-07,feature_32,12.0,3108.0,0.0,False
,S-b784a1,2023-03-21,feature_14,,2488.0,0.0,False
U-dbc945,S-95d1dd,2023-11-15,feature_5,8.0,2432.0,1.0,False
