,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,subscription_id,account_id
1360,2024-02-08,,Enterprise,16.0,3184.0,38208.0,False,True,False,False,monthly,True,,
1361,2024-07-18,,Enterprise,2.0,398.0,,False,False,False,False,MONTHLY,True,,
1362,,,,9.0,171.0,,False,False,False,,monthly,True,,
1363,2023-08-15,,Basic,14.0,266.0,3192.0,False,,False,False,annual,False,,
1364,2024-11-13,,,29.0,5771.0,69252.0,False,False,False,False,annual,False,,
1365,2024-11-19,,Pro,68.0,3332.0,39984.0,False,False,False,False,annual,True,,
1366,2023-12-06,,Basic,41.0,779.0,9348.0,False,False,False,False,monthly,,,
1367,2023-11-27,,Enterprise,25.0,4975.0,59700.0,False,False,True,,monthly,True,,
1368,2024-10-14,,Pro,29.0,1421.0,17052.0,False,False,False,False,monthly,True,,
1369,2024-11-10,,Basic,25.0,475.0,5700.0,False,False,False,False,annual,True,,
1370,2024-11-29,,,29.0,551.0,6612.0,False,False,False,False,monthly,False,,
1371,,,Pro,34.0,1666.0,19992.0,False,False,,False,monthly,True,,
1372,2024-11-07,,Basic,,,2736.0,False,False,False,False,monthly,True,,
1373,2023-09-23,2023-10-15,Pro,55.0,2695.0,32340.0,False,True,False,True, monthly    ,True,,
1374,2024-10-04,,Basic,,513.0,6156.0,False,False,True,False,monthly,False,,
1375,,,Enterprise,28.0,0.0,0.0,,,False,False,monthly,True,,
1376,2024-05-23,,Basic,5.0,95.0,1140.0,,False,False,False,annual,True,,
1377,2024-12-05,,Basic,70.0,1330.0,15960.0,False,False,False,False,annual,True,,
1378,2024-12-26,,Pro,85.0,4165.0,49980.0,False,False,False,False,annual,True,,
1379,2024-11-24,,Enterprise,31.0,6169.0,74028.0,False,False,False,False,monthly,True,,
1380,,,Basic,,,7068.0,False,False,False,False,,True,,
1381,2024-09-30,,Enterprise,,16517.0,198204.0,False,True,False,False,monthly,True,,
1382,2024-09-05,,Basic,11.0,209.0,2508.0,False,False,False,False,monthly,True,,
1383,2023-11-09,,Basic,18.0,,4104.0,False,False,False,False,annual,True,,
1384,2024-12-10,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,monthly,True,,
1385,2024-12-26,,Basic,80.0,1520.0,18240.0,False,False,False,False,monthly,True,,
1386,2024-07-17,,Pro,24.0,,14112.0,False,False,False,False,annual,True,,
1387,2024-07-31,,Basic,22.0,418.0,,False,False,False,False,annual,True,,
1388,,,Basic,29.0,551.0,6612.0,False,False,False,False,annual,False,,
1389,2024-12-27,,Basic,2.0,0.0,0.0,True,False,False,False,,False,,
1390,,,Enterprise,39.0,7761.0,93132.0,False,False,False,False,annual,True,,
1391,2023-08-14,,Basic,37.0,703.0,8436.0,False,False,False,False,annual,False,,
1392,2024-03-06,,Pro,19.0,931.0,11172.0,False,False,False,False,annual,True,,
1393,2024-11-28,,Enterprise,13.0,2587.0,31044.0,False,False,False,False,annual,False,,
1394,2024-11-23,,Pro,32.0,0.0,0.0,True,False,False,False,monthly,True,,
1395,,,Pro,18.0,882.0,10584.0,False,False,False,False,annual,True,,
1396,2024-03-23,,Pro,6.0,294.0,3528.0,False,False,False,False,annual,True,,
1397,2024-02-05,2024-10-13,Enterprise,48.0,9552.0,114624.0,False,False,False,True,monthly,False,,
1398,2024-10-05,,Enterprise,4.0,796.0,9552.0,,True,False,False,monthly,True,,
1399,2023-09-26,,Pro,41.0,0.0,0.0,True,False,False,False,,True,,
1400,2024-11-30,,Basic,26.0,494.0,5928.0,False,False,False,False,monthly,True,,
1401,2024-05-01,,Basic,37.0,0.0,0.0,True,True,False,False, annual    ,False,,
1402,2024-11-26,,Pro,14.0,686.0,8232.0,False,False,,False,monthly,True,,
1403,2024-09-07,,Enterprise,17.0,3383.0,40596.0,False,False,False,,annual,,,
1404,2024-12-04,,Enterprise,15.0,0.0,0.0,True,False,False,False,annual,False,,
1405,2024-06-18,,Pro,34.0,,0.0,,True,False,False,annual,True,,
1406,2024-11-27,,Pro,70.0,3430.0,41160.0,False,False,,False,annual,,,
1407,2024-04-18,,Basic,8.0,152.0,1824.0,False,False,False,False,,True,,
1408,,,Pro,36.0,,21168.0,False,False,False,False,annual,True,,
1409,2023-12-28,,Enterprise,5.0,995.0,11940.0,False,False,False,False,monthly,True,,
1410,2023-10-28,,Enterprise,21.0,4179.0,50148.0,False,False,False,False,monthly,True,,
1411,2024-06-17,,Pro,25.0,0.0,0.0,True,False,False,False,monthly,False,,
1412,2024-11-18,,Pro,62.0,0.0,0.0,True,False,False,False,annual,False,,
1413,2023-12-13,,Enterprise,60.0,11940.0,143280.0,False,False,False,False,monthly,False,,
1414,2024-01-30,,Enterprise,40.0,7960.0,95520.0,,False,True,False,annual,False,,
1415,2024-11-27,,Basic,11.0,209.0,2508.0,False,False,,False,annual,False,,
1416,2024-11-04,,Pro,,2205.0,26460.0,False,False,False,False,annual,True,,
1417,,,Enterprise,12.0,,28656.0,False,False,True,False,monthly,True,,
1418,2024-09-06,,Basic,28.0,532.0,6384.0,False,False,False,False,annual,True,,
1419,2023-07-21,2024-10-23,Pro,40.0,0.0,0.0,True,False,False,True,annual,True,,
1420,2024-11-19,,Pro,8.0,0.0,0.0,True,True,False,False,annual,True,,
1421,2023-04-11,,Basic,48.0,912.0,10944.0,False,False,,False,,False,,
1422,2024-09-09,,Pro,46.0,2254.0,27048.0,,False,False,False,ANNUAL,True,,
1423,2024-01-25,,Enterprise,18.0,0.0,,True,False,False,False,annual,True,,
1424,2024-09-21,,Enterprise,28.0,5572.0,66864.0,False,True,False,False,annual,False,,
1425,,,Enterprise,87.0,17313.0,207756.0,False,False,False,False,annual,,,
1426,2024-11-08,,Basic,11.0,209.0,2508.0,False,False,False,False,monthly,True,,
1427,2024-03-08,,Pro,17.0,833.0,9996.0,False,False,False,False,annual,True,,
1428,2024-12-31,,,14.0,,8232.0,False,False,False,False,annual,True,,
1429,2024-06-01,,Basic,81.0,1539.0,18468.0,False,False,False,False,monthly,False,,
1430,2024-12-07,,Pro,17.0,833.0,9996.0,,False,True,False,monthly,True,,
1431,2024-04-18,,Pro,25.0,1225.0,14700.0,False,False,False,False,,True,,
1432,2024-06-07,,Pro,9.0,441.0,,False,False,False,,annual,True,,
1433,,,Enterprise,5.0,995.0,11940.0,False,,,,monthly,True,,
1434,2024-11-19,,Enterprise,33.0,6567.0,78804.0,False,False,False,False,annual,True,,
1435,2024-01-11,,Enterprise,9.0,0.0,0.0,True,False,False,False,monthly,True,,
1436,2024-12-17,2024-12-22,Basic,5.0,95.0,1140.0,False,False,True,True,MONTHLY,True,,
1437,2024-12-02,2024-12-03,Pro,44.0,2156.0,25872.0,False,False,False,,,False,,
1438,,,Enterprise,18.0,,42984.0,False,False,False,False,annual,True,,
1439,2023-11-25,,Enterprise,47.0,0.0,0.0,True,False,False,False,annual,True,,
1440,2023-11-28,,Pro,17.0,,9996.0,False,False,False,False,ANNUAL,,,
1441,2024-12-02,,Pro,,1470.0,17640.0,False,False,False,False, monthly    ,True,,
1442,2024-10-14,,Basic,6.0,0.0,0.0,True,False,False,False,monthly,True,,
1443,2024-12-10,,Enterprise,46.0,9154.0,109848.0,False,False,False,False,,True,,
1444,2024-09-18,,Pro,49.0,0.0,0.0,True,False,False,False,annual,True,,
1445,2024-07-31,,Basic,14.0,0.0,0.0,True,False,False,False,,True,,
1446,2024-11-29,,Enterprise,28.0,5572.0,66864.0,False,False,False,False,monthly,,,
1447,2024-08-19,,Basic,86.0,1634.0,19608.0,False,False,False,,ANNUAL,False,,
1448,2024-04-29,,Basic,5.0,0.0,0.0,True,False,True,False,monthly,False,,
1449,2024-12-05,,Basic,69.0,,15732.0,,False,False,False,annual,True,,
1450,,,Enterprise,14.0,2786.0,33432.0,False,False,False,False,annual,True,,
1451,2023-11-03,2024-12-14,Pro,31.0,1519.0,18228.0,False,False,False,True,monthly,True,,
1452,2024-09-21,,Enterprise,11.0,2189.0,26268.0,False,False,False,False,,,,
1453,2024-08-12,,Enterprise,15.0,,0.0,True,False,False,False,annual,True,,
1454,2024-05-25,,Pro,14.0,686.0,8232.0,False,False,False,False,annual,True,,
1455,2024-11-12,,Pro,14.0,686.0,8232.0,False,False,False,False,monthly,,,
1456,2024-05-09,,Enterprise,29.0,5771.0,69252.0,False,False,False,False,monthly,True,,
1457,2024-10-28,,Basic,,228.0,2736.0,False,False,False,False,,True,,
1458,,,Enterprise,82.0,0.0,,True,False,True,False,annual,True,,
1459,2024-05-27,,Enterprise,54.0,0.0,0.0,True,False,False,False,,True,,
1460,2024-12-30,,Pro,22.0,1078.0,12936.0,False,False,False,False,annual,True,,
1461,2024-04-09,,Basic,,228.0,2736.0,False,False,False,False,annual,True,,
1462,2024-06-12,,Pro,77.0,0.0,0.0,True,False,False,False,annual,False,,
1463,2024-12-10,,Enterprise,8.0,1592.0,19104.0,False,,False,False,monthly,False,,
1464,2024-08-29,,Pro,24.0,,0.0,True,True,False,False,ANNUAL,True,,
1465,2024-03-28,,Pro,32.0,0.0,0.0,True,False,False,False,monthly,False,,
1466,2024-08-11,2024-09-18,Basic,41.0,779.0,9348.0,False,False,False,, monthly    ,False,,
1467,2024-12-15,,,2.0,98.0,,False,False,False,,annual,True,,
1468,2024-12-12,,,47.0,2303.0,,False,False,False,False,annual,True,,
1469,2024-01-03,,,24.0,456.0,5472.0,False,False,False,False,monthly,,,
1470,2024-09-23,,Basic,16.0,304.0,3648.0,False,True,False,False,annual,,,
1471,2024-04-04,,Enterprise,10.0,1990.0,23880.0,False,False,False,False,monthly,True,,
1472,2024-11-19,,,11.0,2189.0,26268.0,False,False,False,False,annual,True,,
1473,2024-12-27,,Basic,28.0,532.0,6384.0,False,False,False,False,monthly,True,,
1474,2024-11-10,,Basic,47.0,,10716.0,False,False,False,False,annual,True,,
1475,2024-11-11,,Enterprise,17.0,3383.0,40596.0,False,False,False,False,monthly,True,,
1476,2024-12-12,,Enterprise,30.0,5970.0,71640.0,,False,False,False, monthly    ,False,,
1477,2024-03-22,2024-12-03,,63.0,12537.0,150444.0,False,False,False,True,monthly,True,,
1478,2024-12-31,,Pro,18.0,882.0,10584.0,False,False,False,False,monthly,True,,
1479,2024-12-07,,,119.0,2261.0,27132.0,False,False,False,,annual,True,,
1480,2024-07-05,,Enterprise,31.0,6169.0,74028.0,False,False,False,False,monthly,True,,
1481,2024-03-15,,Basic,3.0,57.0,684.0,False,,False,False,MONTHLY,,,
1482,2023-07-01,2024-04-07,Basic,,380.0,4560.0,False,False,False,True,annual,True,,
1483,2024-03-31,,,27.0,5373.0,64476.0,False,False,False,False,monthly,True,,
1484,2024-12-24,,Pro,72.0,3528.0,42336.0,False,False,False,False,monthly,True,,
1485,2024-12-30,,Pro,31.0,1519.0,18228.0,False,False,False,False,ANNUAL,False,,
1486,2024-02-24,,Pro,23.0,0.0,0.0,,False,False,False,monthly,True,,
1487,2024-12-21,,Enterprise,18.0,3582.0,42984.0,False,False,False,,,False,,
1488,2024-11-06,,Basic,6.0,114.0,1368.0,,True,False,False,monthly,True,,
1489,2024-12-21,,Enterprise,47.0,9353.0,112236.0,False,False,False,False,monthly,True,,
1490,2024-12-12,,Enterprise,23.0,4577.0,54924.0,False,False,False,False,,True,,
1491,2024-12-14,,Pro,,490.0,5880.0,False,False,False,False,annual,False,,
1492,2024-11-06,,Pro,36.0,1764.0,21168.0,False,False,False,False,monthly,True,,
1493,2024-08-06,,Pro,8.0,392.0,4704.0,False,False,False,False,annual,False,,
1494,2024-12-16,,Pro,,1715.0,20580.0,False,,,False,annual,,,
1495,2023-12-04,,Pro,16.0,784.0,9408.0,False,False,False,False,,True,,
1496,2024-12-13,,Pro,6.0,0.0,0.0,True,False,False,False,annual,True,,
1497,2024-05-11,2024-07-20,Basic,40.0,760.0,9120.0,False,False,,True,monthly,False,,
1498,2024-12-11,,Pro,19.0,931.0,11172.0,False,,False,False,annual,True,,
1499,2024-12-07,,Pro,,882.0,10584.0,False,False,False,False,annual,True,,
1500,2023-08-15,,Basic,27.0,,0.0,True,False,False,False,,True,,
1501,2024-07-23,,Pro,25.0,1225.0,14700.0,False,False,False,False,annual,True,,
1502,2024-10-01,,Enterprise,11.0,2189.0,26268.0,False,False,False,False,annual,True,,
1503,2023-03-20,,Basic,26.0,494.0,5928.0,False,False,False,False,,True,,
1504,,,Enterprise,25.0,4975.0,59700.0,False,True,False,False,monthly,,,
1505,2024-03-09,,Basic,27.0,513.0,6156.0,False,True,False,False,annual,True,,
1506,2024-09-16,,Basic,19.0,0.0,0.0,True,False,False,False,monthly,True,,
1507,2024-08-02,,Enterprise,26.0,5174.0,62088.0,False,False,False,False,MONTHLY,False,,
1508,2024-10-15,,Enterprise,24.0,4776.0,57312.0,False,False,,False,Annual,True,,
1509,2024-10-20,,Pro,27.0,1323.0,15876.0,False,False,False,False,annual,,,
1510,2024-11-10, 2024-11-26    ,Basic,12.0,228.0,2736.0,False,False,True,,monthly,True,,
1511,2024-07-19,,Pro,37.0,1813.0,21756.0,False,False,False,False,annual,,,
1512,2023-11-01,,Pro,20.0,980.0,11760.0,False,False,False,False,annual,False,,
1513,2024-12-12,,Pro,31.0,1519.0,18228.0,False,False,False,False,monthly,True,,
1514,2024-09-27,2024-12-18,Enterprise,18.0,3582.0,42984.0,False,False,False,True,monthly,True,,
1515,2024-06-11,,Pro,29.0,1421.0,17052.0,False,False,False,False,monthly,True,,
1516,2024-08-05,,Basic,15.0,285.0,3420.0,False,,False,True,annual,True,,
1517,2024-12-15,,Enterprise,41.0,8159.0,97908.0,False,False,False,False,annual,False,,
1518,2024-05-12,,,44.0,2156.0,25872.0,False,False,False,False,monthly,True,,
1519,2024-09-28,,Basic,40.0,760.0,9120.0,False,False,False,False,monthly,True,,
1520,2024-11-21,,Pro,69.0,,40572.0,False,False,False,False,annual,True,,
1521,2024-12-19,,Pro,36.0,1764.0,21168.0,False,False,False,False,monthly,True,,
1522,2024-11-09,,Basic,4.0,76.0,912.0,False,False,False,False,monthly,,,
1523,2023-11-25,,Pro,40.0,,23520.0,False,False,False,False,annual,False,,
1524,2024-06-02,,Pro,5.0,0.0,0.0,True,,,False,monthly,True,,
1525,2024-07-31,,Pro,55.0,2695.0,32340.0,False,False,False,False,monthly,False,,
1526,,,,11.0,539.0,6468.0,,False,,False,monthly,True,,
1527,2024-12-18,,Pro,42.0,2058.0,24696.0,False,False,True,False,Monthly,True,,
1528,2024-12-18,,Basic,41.0,0.0,0.0,True,False,False,False,annual,,,
1529,,,Basic,22.0,418.0,5016.0,False,False,False,False,monthly,True,,
1530,2023-10-08,,Pro,55.0,2695.0,32340.0,False,False,False,False,annual,True,,
1531,2024-01-06,,Enterprise,32.0,0.0,0.0,True,False,False,False,annual,True,,
1532,2024-11-30,,Enterprise,,12338.0,148056.0,False,False,False,False,annual,,,
1533,2024-07-18,,Enterprise,25.0,4975.0,59700.0,False,False,False,False,monthly,False,,
1534,2024-03-03,,Basic,8.0,152.0,1824.0,False,False,False,False,annual,True,,
1535,2024-07-13,,Enterprise,35.0,6965.0,83580.0,False,False,False,False,monthly,True,,
1536,2024-09-28,2024-12-16,Enterprise,6.0,1194.0,14328.0,False,False,False,True,annual,True,,
1537,2024-05-18,,Enterprise,27.0,5373.0,64476.0,False,False,False,False,annual,True,,
1538,2024-11-24,,Basic,3.0,57.0,,False,False,False,False,monthly,True,,
1539,2023-11-27,,Enterprise,28.0,5572.0,66864.0,False,False,False,False,annual,True,,
1540,2024-05-18,,Pro,20.0,980.0,11760.0,False,False,,False,Monthly,True,,
1541,2024-07-19,,Enterprise,41.0,8159.0,,False,True,False,False,annual,True,,
1542,2024-02-16,,Basic,16.0,304.0,3648.0,False,False,False,False,annual,True,,
1543,2024-09-21,2024-10-26,Pro,8.0,392.0,4704.0,False,False,False,True,annual,True,,
1544,2024-09-16,,Pro,31.0,,18228.0,False,False,False,,,True,,
1545,2024-08-10,,Enterprise,17.0,3383.0,40596.0,False,False,False,False, annual    ,True,,
1546,2024-12-10,,Pro,7.0,343.0,4116.0,False,False,False,False,Annual,True,,
1547,2023-10-06,,Enterprise,49.0,9751.0,117012.0,False,True,False,False,annual,True,,
1548,2023-11-07,,Basic,,475.0,5700.0,False,False,False,False,monthly,True,,
1549,2023-12-10,,Basic,38.0,722.0,8664.0,False,,False,,annual,True,,
1550,2023-11-24,2024-07-20,Enterprise,28.0,5572.0,66864.0,False,False,False,True,annual,True,,
1551,2024-07-18,,Basic,9.0,171.0,2052.0,False,False,False,False,,True,,
1552,2024-11-05,,Enterprise,2.0,398.0,4776.0,False,False,False,False,annual,True,,
1553,2024-05-23,,Basic,,152.0,1824.0,False,True,False,,monthly,True,,
1554,2024-09-16,2024-10-12,Basic,23.0,437.0,5244.0,False,False,False,True,annual,True,,
1555,2024-06-16,,Enterprise,32.0,0.0,0.0,True,False,False,False,annual,False,,
1556,2024-12-13,,Enterprise,,3383.0,40596.0,False,False,False,False,monthly,True,,
1557,,,Enterprise,40.0,7960.0,95520.0,False,False,False,False,monthly,False,,
1558,,,Basic,55.0,0.0,0.0,True,False,,False,annual,True,,
1559,2023-05-31,,Pro,6.0,294.0,3528.0,False,False,False,False,monthly,True,,
1560,2024-10-12,,Enterprise,59.0,11741.0,140892.0,False,False,,False,,False,,
1561,,,Enterprise,1.0,199.0,2388.0,False,False,False,False,monthly,True,,
1562,2024-06-18,,Basic,17.0,323.0,3876.0,False,False,False,False,monthly,True,,
1563,2024-12-20,,Enterprise,2.0,398.0,4776.0,,True,False,False,annual,True,,
1564,2024-11-24,2024-11-24,Pro,14.0,686.0,8232.0,False,False,False,True,annual,True,,
1565,2024-01-12,,Enterprise,38.0,0.0,0.0,True,False,False,,annual,True,,
1566,2024-09-24,,,73.0,14527.0,,False,False,False,False,monthly,True,,
1567,2024-10-27,,Basic,61.0,1159.0,13908.0,False,False,False,False,annual,True,,
1568,2024-11-15,2024-11-19,Basic,36.0,684.0,8208.0,False,False,False,True,annual,False,,
1569,2024-09-16,,Pro,39.0,0.0,0.0,True,,False,False,monthly,True,,
1570,2024-12-20,,Pro,64.0,3136.0,37632.0,False,True,False,False,monthly,True,,
1571,2024-10-21,,Basic,35.0,665.0,7980.0,False,False,False,False,,,,
1572,2024-09-25,,Pro,69.0,3381.0,40572.0,False,False,False,False,MONTHLY,True,,
1573,2024-03-03,,Pro,,0.0,0.0,True,False,False,False,annual,True,,
1574,2023-12-27,2024-10-30,Enterprise,9.0,1791.0,21492.0,False,False,False,True,,False,,
1575,2024-11-06,,Basic,29.0,551.0,6612.0,False,True,False,False,annual,False,,
1576,2024-06-17,,Pro,17.0,833.0,9996.0,False,False,False,False,annual,True,,
1577,2024-11-30,,Pro,17.0,833.0,,False,False,False,False,annual,True,,
1578,2024-11-27,,Pro,21.0,1029.0,12348.0,False,False,False,False,monthly,True,,
1579,2024-07-11,,Pro,26.0,1274.0,15288.0,False,False,False,False,monthly,True,,
1580,2024-09-07,,Basic,23.0,437.0,5244.0,False,False,False,False,monthly,True,,
1581,2024-08-28,,Pro,17.0,0.0,0.0,True,False,False,False, monthly    ,True,,
1582,,,Enterprise,37.0,7363.0,88356.0,False,False,False,False,MONTHLY,True,,
1583,2024-10-25,,,20.0,3980.0,47760.0,False,,,False,monthly,True,,
1584,2024-12-14,,,33.0,1617.0,19404.0,False,False,False,False,,True,,
1585,2024-12-11,,Pro,,686.0,8232.0,False,False,False,False,annual,False,,
1586,,,Enterprise,44.0,8756.0,,False,False,False,False,annual,True,,
1587,2024-08-17,,Enterprise,,9353.0,112236.0,False,False,False,False,annual,True,,
1588,2024-08-15,,Basic,47.0,0.0,0.0,True,True,False,False,monthly,True,,
1589,2023-07-09,,Enterprise,32.0,6368.0,76416.0,False,False,False,False,monthly,True,,
1590,2024-07-02,,Pro,17.0,833.0,9996.0,False,False,False,False,monthly,True,,
1591,2024-12-18,,Pro,18.0,882.0,10584.0,False,False,True,False,annual,True,,
1592,2024-12-02,,Basic,93.0,1767.0,21204.0,False,False,False,False,monthly,False,,
1593,2024-12-17,,Basic,20.0,380.0,4560.0,False,True,False,False,monthly,False,,
1594,2024-06-20,2024-07-11,Basic,23.0,0.0,0.0,True,False,False,True,annual,True,,
1595,2024-03-04,,Pro,27.0,1323.0,15876.0,,True,False,False, annual    ,True,,
1596,2024-08-08,,Enterprise,10.0,1990.0,23880.0,False,False,False,False,annual,True,,
1597,2024-12-16,,Basic,70.0,1330.0,15960.0,False,False,False,False,,,,
1598,2024-01-14,,Enterprise,11.0,2189.0,26268.0,False,False,True,False,annual,True,,
1599,2024-12-23,,Pro,12.0,588.0,7056.0,False,False,False,False,monthly,,,
1600,2024-10-16,,Basic,6.0,114.0,1368.0,False,False,False,False,monthly,True,,
1601,2024-12-18,,Pro,92.0,4508.0,,False,False,False,False,annual,True,,
1602,2024-12-29,,Pro,5.0,245.0,2940.0,False,False,False,False,annual,True,,
1603,2024-10-14,,Enterprise,28.0,5572.0,66864.0,False,False,False,False,annual,True,,
1604,2024-06-01,,Basic,,19.0,228.0,False,False,,False,monthly,False,,
1605,2024-07-13,,Basic,29.0,551.0,6612.0,False,False,False,False,monthly,True,,
1606,2023-11-25,,Enterprise,13.0,2587.0,31044.0,False,False,False,False,monthly,False,,
1607,2023-02-16,2024-06-22,Basic,26.0,494.0,5928.0,False,False,False,True,monthly,True,,
1608,2023-11-23,2024-10-08,Pro,49.0,2401.0,,False,False,False,True,monthly,True,,
1609,2024-09-21,,Pro,35.0,1715.0,20580.0,False,,False,,monthly,True,,
1610,2024-10-19,,Basic,5.0,95.0,1140.0,False,False,False,False,monthly,,,
1611,,,,16.0,3184.0,38208.0,False,True,False,False,annual,True,,
1612,2024-10-27,,Pro,57.0,2793.0,33516.0,False,False,False,False,,False,,
1613,2024-12-22,,Enterprise,20.0,0.0,0.0,True,,False,False,monthly,True,,
1614,2024-02-01,2024-08-19,Enterprise,22.0,4378.0,52536.0,False,False,False,True,monthly,True,,
1615,2024-09-26,,Basic,19.0,361.0,4332.0,False,False,,False,,True,,
1616,,,Enterprise,36.0,7164.0,85968.0,False,False,False,False,annual,True,,
1617,2024-07-20,,Pro,18.0,882.0,10584.0,False,False,False,False,annual,True,,
1618,2024-11-11,,Basic,17.0,,3876.0,False,False,False,,monthly,True,,
1619,2024-09-05,,Pro,83.0,4067.0,48804.0,False,False,False,False,annual,True,,
1620,,,Pro,18.0,882.0,10584.0,False,False,False,False,annual,True,,
1621,2024-08-27,,Basic,24.0,456.0,5472.0,False,False,False,False,annual,True,,
1622,2024-11-04,,Pro,10.0,490.0,5880.0,False,False,False,False,annual,False,,
1623,2024-10-15,,Pro,18.0,882.0,10584.0,False,False,False,False,monthly,True,,
